Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	X1KO	X1WT	X2WT	X3KO	X3WT	X4KO	X4WT	X5KO	external_gene_name	gene_biotype	description
ENSRNOG00000026037	286.1517369836553	1.3155805061266963	0.17303571444371	7.602942030528998	2.894731799166145e-14	7.022219907996808e-13	508.49984127830373	194.181628976545	138.68489210519152	373.1456343464759	140.10285134085348	374.0699726817625	181.45508954741067	379.07398559269984	Plb1	protein_coding	phospholipase B1 [Source:RGD Symbol;Acc:621565]
ENSRNOG00000053026	22.49471733590006	1.3148106679378624	0.557769789895818	2.3572640393153	0.018410151328563534	0.044779946804501695	18.866601884884062	16.092400191426382	2.4988268847782256	18.992442466736797	18.397344115465607	42.43650950591423	14.929849139976826	47.743764498018344	Shcbp1	protein_coding	SHC binding and spindle associated 1 [Source:RGD Symbol;Acc:1590844]
ENSRNOG00000012980	31.308961477596288	1.3141238417711378	0.328646038920239	3.998599362671978	6.371843091125854e-5	3.1417216430363183e-4	44.022071064729474	17.16522687085481	14.992961308669353	59.21173239629707	18.397344115465607	43.22237079306079	20.672098809198683	32.78788646249453	Hyls1	protein_coding	HYLS1, centriolar and ciliogenesis associated [Source:RGD Symbol;Acc:1594169]
ENSRNOG00000004440	21.13506770862892	1.307950742229876	0.43845088184495934	2.983118055838192	0.0028532791338766257	0.009105625939971869	23.3586499527136	11.80109347371268	6.247067211945564	26.812859953040185	9.906262216019941	28.291006337276155	20.672098809198683	41.991503715124566	Fignl1	protein_coding	fidgetin-like 1 [Source:RGD Symbol;Acc:1307112]
ENSRNOG00000008986	69.33758965322359	1.307868108733292	0.24136401533377638	5.418654089445244	6.004937170130946e-8	5.603172758251805e-7	76.36481715310215	38.621760459423314	29.985922617338705	93.84500983564064	48.11613076352543	110.80644148766494	43.64109748608611	113.31953742300739	Diaph3	protein_coding	diaphanous-related formin 3 [Source:RGD Symbol;Acc:1593287]
ENSRNOG00000020726	1000.8926985741437	1.3054619476857832	0.19581511443530011	6.666808900071526	2.6142512832950442e-11	4.1999324747865394e-10	1685.4164350496428	702.7014750256187	398.56288812212694	1339.5257951539659	692.0231748048217	1163.8605662640553	513.357120428434	1511.6941337444844	Sipa1	protein_coding	signal-induced proliferation-associated 1 [Source:RGD Symbol;Acc:1303184]
ENSRNOG00000017064	45.38234920277991	1.3049089013388036	0.41491962896848433	3.144967869037402	0.0016610507215500782	0.005656198682862857	37.733203769768124	20.383706909140084	23.738855405393142	51.39131490999368	16.982163798891328	66.79820940745759	43.64109748608611	102.39024193550922	Tdrd1	protein_coding	tudor domain containing 1 [Source:RGD Symbol;Acc:1306140]
ENSRNOG00000009332	16.069898713872107	1.3041823041316316	0.5306942747666166	2.457502117778022	0.013990698583525548	0.03543459661323402	16.17137304418634	8.582613435427405	11.244720981502015	39.102087431516935	2.8303606331485547	17.288948317224317	13.781399206132456	19.55768666183884	Rec114	protein_coding	REC114 meiotic recombination protein [Source:RGD Symbol;Acc:1311874]
ENSRNOG00000002862	159.75900784641013	1.3025320677264953	0.23287347816376758	5.593303617041755	2.2278919283505026e-8	2.2385556700902202e-7	184.17397078101106	101.91853454570042	81.21187375529233	185.4556146751946	96.23226152705087	332.41932446299484	89.57909483986096	207.08138818417595	Clcn5	protein_coding	chloride voltage-gated channel 5 [Source:RGD Symbol;Acc:2362]
ENSRNOG00000011654	53.828809218916234	1.3023409378503688	0.3379628713687547	3.8535029974620243	1.1643983724122133e-4	5.411573424752036e-4	61.99026333604763	38.621760459423314	14.992961308669353	58.09452989825373	42.455409497228324	94.30335445758719	28.711248346109283	91.46094644801104	Plk4	protein_coding	polo-like kinase 4 [Source:RGD Symbol;Acc:1305390]
ENSRNOG00000004566	86.12424659871111	1.3015304482274639	0.4778525639743548	2.723707156455299	0.006455371731455839	0.018353869509418225	62.888672949613536	54.7141606508497	36.23298982928427	63.680542388470435	62.26793392926821	275.8373117884425	45.937997353774854	87.4343638999854	Arhgef15	protein_coding	Rho guanine nucleotide exchange factor 15 [Source:RGD Symbol;Acc:1306961]
ENSRNOG00000057061	19.14974681320937	1.299233755175152	0.4691979431240513	2.769052537878768	0.005621956882687563	0.016293754425976616	22.460240339147692	12.873920153141105	11.244720981502015	15.640834972606774	9.906262216019941	47.151677228793595	10.336049404599342	23.584269209864484	Hoxa13	protein_coding	homeo box A13 [Source:RGD Symbol;Acc:1562483]
ENSRNOG00000057760	108.98365289378624	1.2954073992981658	0.20179378730985056	6.419461255807108	1.3675745554939988e-10	1.955643174580894e-9	150.03440546550658	66.51525412456238	43.72947048361895	136.2987047612876	67.92865519556531	153.24295099357917	74.64924569988413	179.47053642628583	Stil	protein_coding	STIL, centriolar assembly protein [Source:RGD Symbol;Acc:1304972]
ENSRNOG00000068963	10.630550336615954	1.2945124315398124	0.5181013540397734	2.4985698675484174	0.01246955594969418	0.032181156064222186	19.76501149844997	5.364133397142127	4.997653769556451	13.406429976520092	9.906262216019941	14.931364455784637	4.593799735377485	12.07974764407693		protein_coding	
ENSRNOG00000067347	28.53052080024981	1.2942571769925615	0.39923341767175324	3.2418558159294424	0.0011875408705779205	0.00420989708876083	53.90457681395446	20.383706909140084	9.995307539112902	34.63327743934357	9.906262216019941	29.862728911569274	25.265898544576167	44.292408028282075		protein_coding	
ENSRNOG00000017198	68.23501189122582	1.2932059436536463	0.3657857430143339	3.535419212888704	4.071287126175227e-4	0.0016394659441444019	73.66958831240443	41.84024049770859	46.22829736839717	60.328934894340414	31.133966964634105	173.67534445938972	39.04729775070862	79.95642488222349	Hif3a	protein_coding	hypoxia inducible factor 3 subunit alpha [Source:RGD Symbol;Acc:70332]
ENSRNOG00000008901	577.6155976180139	1.2914883754549578	0.18303097754760675	7.056119093933369	1.7121709861397194e-12	3.310262465431501e-11	1037.6631036686233	396.94587138851745	294.8615724038306	755.2288886772985	336.812915344678	601.1838846671183	311.22993207182463	886.9986127222203	Coro2a	protein_coding	coronin 2A [Source:RGD Symbol;Acc:1309719]
ENSRNOG00000024501	135.95044113341547	1.289696860662562	0.2179711418603352	5.916823895380308	3.2821778406843325e-9	3.7340015151887596e-8	163.5105496689952	85.82613435427403	58.7224317922883	233.49532209105826	87.7411796276052	223.184605549623	82.68839523679473	152.43491074668506	Rgs3	protein_coding	regulator of G-protein signaling 3 [Source:RGD Symbol;Acc:3566]
ENSRNOG00000030238	54.65482793349539	1.2862188888315778	0.45729136774871193	2.8126900692741117	0.004912897877721187	0.014494505301257293	47.61570951899311	41.84024049770859	23.738855405393142	36.867682435430254	28.303606331485547	154.8146735678723	33.30504808148677	70.75280762959345	Fndc5	protein_coding	fibronectin type III domain containing 5 [Source:RGD Symbol;Acc:708525]
ENSRNOG00000018841	51.28127974638283	1.285475768611492	0.2697527037857842	4.7653860390304486	1.8849241029738384e-6	1.2962301239840822e-5	61.99026333604763	34.33045374170962	34.98357638689516	59.21173239629707	22.642885065188437	80.94371257609566	27.56279841226491	88.58481605656415	Sox8	protein_coding	SRY-box transcription factor 8 [Source:RGD Symbol;Acc:1309072]
ENSRNOG00000015160	109.44982561697877	1.284824757529814	0.33533758649918505	3.831436764792653	1.2739711943813293e-4	5.854868431227641e-4	189.5644284624065	90.11744107198774	66.21891244662298	223.4404996086682	46.700950446951154	88.80232544756127	50.531797089152334	120.22225036247993	Gem	protein_coding	GTP binding protein overexpressed in skeletal muscle [Source:RGD Symbol;Acc:1307386]
ENSRNOG00000028767	85.21715754299026	1.2846969906391565	0.21300111115358256	6.031409806650432	1.625354309617857e-9	1.9486972966552296e-8	123.08211705852935	42.913067177137016	47.477710810786284	144.11912224759098	43.8705898138026	106.09127376478558	63.16474636144042	111.01863310984989	AABR07001926.1	protein_coding	similar to zinc finger protein 665 [Source:RGD Symbol;Acc:1585764]
ENSRNOG00000015308	26.21683172164229	1.283683118061731	0.36067205180181555	3.559142194824393	3.720680561237753e-4	0.0015148677028750679	35.0379749290704	20.383706909140084	8.74589409672379	37.984884933473595	16.982163798891328	29.076867624422714	14.929849139976826	46.59331234143959	Pbk	protein_coding	PDZ binding kinase [Source:RGD Symbol;Acc:1309565]
ENSRNOG00000017912	104.01491805234329	1.2835128439006	0.4973944539235572	2.5804727691995106	0.009866513731986113	0.02634340479861254	68.27913063100898	75.09786755998978	41.23064359884072	63.680542388470435	79.25009772815953	326.9182954529689	47.08644728761922	130.57631977168873	Atp2a3	protein_coding	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3 [Source:RGD Symbol;Acc:2175]
ENSRNOG00000015578	299.0111261006344	1.2833383215379346	0.11697835390852238	10.970733290891674	5.284209045275446e-28	5.809550535126041e-26	432.1350241252016	188.81749557940287	162.42374751058466	426.77135425255625	174.06717893863612	454.2278239707116	169.97059020896694	383.6757942190149	Tnk1	protein_coding	tyrosine kinase, non-receptor, 1 [Source:RGD Symbol;Acc:1310113]
ENSRNOG00000018101	164.97541392383056	1.2832333731538093	0.23953471735978676	5.3571915891689414	8.45254775746046e-8	7.716770124822375e-7	237.18013798139964	130.88485489026792	79.96246031290322	277.0662195147486	63.68311424584248	179.17637346941567	107.9542937813709	243.89585719469613	Klc3	protein_coding	kinesin light chain 3 [Source:RGD Symbol;Acc:621432]
ENSRNOG00000046601	51.007473513244406	1.2806381594748444	0.4180464955746455	3.0633869032067422	0.0021884690999510147	0.007190331290566255	120.38688821783163	21.456533588568508	46.22829736839717	59.21173239629707	21.227704748614162	72.29923841748351	29.85969827995365	37.389695088809546	Unc5cl	protein_coding	unc-5 family C-terminal like [Source:RGD Symbol;Acc:1587368]
ENSRNOG00000017980	183.71546655223966	1.2793340189982343	0.1860448678014313	6.876481109727187	6.134906594045229e-12	1.0936165948520879e-10	248.85946295775642	95.48157446912987	104.95072916068547	309.4650919580055	131.6117694414078	202.75221208381245	97.61824437677156	278.98464797034814	Itgal	protein_coding	integrin subunit alpha L [Source:RGD Symbol;Acc:631424]
ENSRNOG00000043219	237.44527803472184	1.2785071380080897	0.2592291959452309	4.9319565774458844	8.141001677071403e-7	6.0166590376154184e-6	211.1262591879883	129.8120282108395	98.7036619487399	406.6617092877761	183.97344115465606	422.0075111977027	142.40779179670204	304.8698214933701	Fbn2	protein_coding	fibrillin 2 [Source:RGD Symbol;Acc:620910]
ENSRNOG00000039568	95.67748817277734	1.2769359469326955	0.2194552610692168	5.818661811575099	5.9320616694801485e-9	6.478546627669185e-8	152.7296343062043	60.078294047991825	38.7318167140625	106.1342373141174	60.85275361269393	133.59641881491518	64.3131962952848	148.9835542769488	Mgat4e	protein_coding	MGAT4 family, member E [Source:RGD Symbol;Acc:1308112]
ENSRNOG00000070769	49.847761780119605	1.2769182087865845	0.389382756534661	3.2793393835685154	0.0010405042082831722	0.003757943999044924	42.22525183759766	23.60218694742536	38.7318167140625	53.62571990608037	19.812524432039883	117.87919307198398	34.453498015331135	68.45190331643595		protein_coding	POU class 6 homeobox 1 [Source:NCBI gene (formerly Entrezgene);Acc:116545]
ENSRNOG00000000500	38.00977007810537	1.2758786636607702	0.28898963274300105	4.414963441942608	1.010270619359552e-5	5.952890305714225e-5	45.818890291861294	22.529360267996935	21.240028520614917	69.26655487868715	25.473245698336992	45.579954654500476	19.52364887535431	54.64647743749087	Scube3	protein_coding	signal peptide, CUB domain and EGF like domain containing 3 [Source:RGD Symbol;Acc:1304880]
ENSRNOG00000010802	18.651636248301852	1.2745765562089968	0.5478909996886239	2.3263323488309924	0.020000827575145912	0.048150562130175524	54.802986427520366	9.655440114855828	8.74589409672379	17.875239968693457	11.321442532594219	18.074809604370877	13.781399206132456	14.955878035523819	Ube3d	protein_coding	ubiquitin protein ligase E3D [Source:RGD Symbol;Acc:1306773]
ENSRNOG00000003407	1795.0554938941848	1.2735770855011352	0.1631845853655242	7.8045183167784815	5.972923139986379e-15	1.5763485297839247e-13	3041.1165419205977	1260.5713483283998	922.0671204831651	2901.3748874185567	1007.6083854008855	2013.3766176694864	1009.4874918492023	2204.8415580831843	Ptpn14	protein_coding	protein tyrosine phosphatase, non-receptor type 14 [Source:RGD Symbol;Acc:1307885]
ENSRNOG00000010780	893.095882218685	1.2729032608641195	0.21229742884411373	5.995848691124705	2.024254371446024e-9	2.381384645462614e-8	1325.1541800097139	668.371021283909	509.760684494758	865.8319359835892	442.95143908774884	1702.1755479594487	469.7160229423479	1160.8062259879641	Dlc1	protein_coding	DLC1 Rho GTPase activating protein [Source:RGD Symbol;Acc:68416]
ENSRNOG00000027871	54.50803885436595	1.272701297270216	0.5403369811661508	2.355384402014244	0.01850355321227877	0.044987727751095136	27.85069802054314	20.383706909140084	37.482403271673384	51.39131490999368	36.794688230931214	179.96223475656222	33.30504808148677	48.8942166545971	Rapgefl1	protein_coding	Rap guanine nucleotide exchange factor like 1 [Source:RGD Symbol;Acc:1563269]
ENSRNOG00000006674	121.8325317987133	1.270363330440638	0.4671258475799839	2.71953122915794	0.006537452152186133	0.01854671776933302	75.46640753953625	87.9717877131309	73.71539310095766	91.61060483955396	60.85275361269393	389.0013371375471	63.16474636144042	132.87722408484623	Rflnb	protein_coding	refilin B [Source:RGD Symbol;Acc:1359691]
ENSRNOG00000001052	714.6464937337406	1.2698423299709753	0.15041135987566825	8.44246292979893	3.107199818980826e-17	1.0727448844428294e-15	979.2664787868393	462.3882988336514	363.5793117352318	939.5673008544497	430.21481623858034	1276.2387303260132	419.1842258531955	846.7327872419639	Slc25a30	protein_coding	solute carrier family 25, member 30 [Source:RGD Symbol;Acc:1359702]
ENSRNOG00000020871	45.46887700005156	1.2698177089295608	0.4174714146205828	3.0416878005494805	0.0023525575924890946	0.007674164441214426	36.834794156202214	23.60218694742536	18.741201635836692	52.50851740803702	24.058065381762717	113.16402534910462	40.19574768455299	54.64647743749087	Ltbp4	protein_coding	latent transforming growth factor beta binding protein 4 [Source:RGD Symbol;Acc:1307033]
ENSRNOG00000029165	48.76110152606865	1.2692631371725553	0.25960450002228064	4.88921855000056	1.0123705186513095e-6	7.3661385221609475e-6	81.7552748344976	31.11197370342434	27.48709573256048	62.563339890427095	28.303606331485547	54.22442881311263	27.56279841226491	77.08029449077661	Stx1a	protein_coding	syntaxin 1A [Source:RGD Symbol;Acc:69430]
ENSRNOG00000038572	42.86059508196026	1.2675867468131992	0.3538265944821977	3.5825083998228857	3.40310670365684e-4	0.0013997169002130502	44.022071064729474	17.16522687085481	16.242374751058467	51.39131490999368	31.133966964634105	66.79820940745759	36.75039788301988	79.38119880393411	Ncapg	protein_coding	non-SMC condensin I complex, subunit G [Source:RGD Symbol;Acc:1562646]
ENSRNOG00000001061	964.2344101909388	1.2666698028163546	0.1281867904183432	9.88143785083098	5.0108682362681777e-23	3.3505477451758405e-21	1517.413837312818	599.7101138004898	587.224317922883	1503.754562366337	602.8668148606422	1203.9394919085298	474.3098226777253	1224.656320678085	Rilpl2	protein_coding	Rab interacting lysosomal protein-like 2 [Source:RGD Symbol;Acc:1303140]
ENSRNOG00000068528	11.778966535209591	1.2664650416117318	0.5129051363085315	2.4691993742287384	0.013541574729637754	0.03451081947895177	8.984096135659078	8.582613435427405	7.496480654334676	21.22684746282348	5.660721266297109	20.432393465810556	5.742249669221857	16.106330192102575		protein_coding	
ENSRNOG00000068658	25.632148788647893	1.2645906602799255	0.44573949278457625	2.8370621871082355	0.004553074294246893	0.013589336244843805	19.76501149844997	11.80109347371268	14.992961308669353	30.164467447170207	24.058065381762717	39.29306435732799	10.336049404599342	54.64647743749087		protein_coding	similar to Zinc finger protein 75 [Source:NCBI gene (formerly Entrezgene);Acc:684932]
ENSRNOG00000045654	27.794145463731194	1.2644531964367935	0.5187607297474703	2.437449721863723	0.01479127099242797	0.037196957243779395	48.51411913255902	32.184800382852764	12.494134423891127	58.09452989825373	7.075901582871387	30.648590198715837	12.632949272288084	20.708138818417595		protein_coding	
ENSRNOG00000014882	11.279409199092338	1.2641488048859688	0.5359646979812208	2.3586419210958223	0.018341944782954405	0.044639718010824295	17.968192271318156	6.436960076570553	11.244720981502015	16.758037470650116	4.245540949722832	9.430335445758718	4.593799735377485	19.55768666183884	Fgf11	protein_coding	fibroblast growth factor 11 [Source:RGD Symbol;Acc:620162]
ENSRNOG00000013318	14.814317988244836	1.2636270255095308	0.4755982713262866	2.656920980780044	0.007885792443715674	0.021710983856988813	17.069782657752246	6.436960076570553	6.247067211945564	13.406429976520092	9.906262216019941	27.505145050129595	12.632949272288084	25.309947444732614	Ccdc150	protein_coding	coiled-coil domain containing 150 [Source:RGD Symbol;Acc:1304775]
ENSRNOG00000013971	83.15990830248542	1.2618593244852698	0.1949876521527366	6.471483248061459	9.704551931777446e-11	1.422633492459957e-9	103.31710556007938	41.84024049770859	47.477710810786284	115.07185729846412	49.53131108009971	128.09538980488927	57.422496692218566	122.52315467563744	Psat1	protein_coding	phosphoserine aminotransferase 1 [Source:RGD Symbol;Acc:735170]
ENSRNOG00000013679	5241.554662649508	1.2594705784961726	0.11852772360635745	10.6259577099363	2.256836571728784e-26	2.21970373743813e-24	8100.95948552379	3162.6930509549984	3173.5101436683462	8566.708754996338	2886.967845811526	6785.912214510545	3128.3776197920674	6127.308185938451	Sema4d	protein_coding	semaphorin 4D [Source:RGD Symbol;Acc:1310554]
ENSRNOG00000043102	38.32883825657801	1.2588493888123349	0.33074153189311417	3.8061424629887655	1.4115109729517664e-4	6.42971006180971e-4	53.90457681395446	16.092400191426382	21.240028520614917	42.45369492564696	28.303606331485547	76.2285448532163	25.265898544576167	43.141955871703324	Bahcc1	protein_coding	BAH domain and coiled-coil containing 1 [Source:RGD Symbol;Acc:1306500]
ENSRNOG00000057988	384.40460643557816	1.2579552660239552	0.26718720525418477	4.708141861909957	2.4998510723412975e-6	1.6755142864816848e-5	701.6579081949739	283.22624336910434	119.94369046935482	469.2250491782032	290.11196489772686	431.4378466434614	213.61168769505306	566.0224610367476	Pfkm	protein_coding	phosphofructokinase, muscle [Source:RGD Symbol;Acc:68419]
ENSRNOG00000020833	191.90470137123648	1.2571640670073778	0.21668758865696305	5.801735460712461	6.563205033416489e-9	7.126427442253321e-8	254.24992063915187	160.9240019142638	114.94603669979837	254.72216955388174	100.4778024767737	304.9141794128652	75.79769563372851	269.2058046394287	Cspg5	protein_coding	chondroitin sulfate proteoglycan 5 [Source:RGD Symbol;Acc:2431]
ENSRNOG00000008191	37.79546431183466	1.2557673286546474	0.2698815965976911	4.653030604849292	3.2709167744477284e-6	2.14806285222563e-5	48.51411913255902	22.529360267996935	27.48709573256048	54.74292240412371	19.812524432039883	51.08098366452639	19.52364887535431	58.67305998551652	Hoxb4	protein_coding	homeo box B4 [Source:RGD Symbol;Acc:1560113]
ENSRNOG00000002238	756.2122516868859	1.2551824359167898	0.18915223215530727	6.635832004806566	3.226771865496577e-11	5.111170379082921e-10	1015.2028633294757	335.79475066109717	498.51596351325594	1388.6827050678728	481.16130763525433	803.9360967509308	470.8644728761922	1055.539853661008	Sema5b	protein_coding	semaphorin 5B [Source:RGD Symbol;Acc:1308914]
ENSRNOG00000037871	37.119146388979715	1.2547919337553917	0.27428825121433953	4.574719945896802	4.7685741696573714e-6	3.029289118591579e-5	51.20934797325674	26.820666985710638	19.990615078225805	49.156909913907	22.642885065188437	49.509261090233274	18.37519894150994	59.2482860638059	Sfxn5	protein_coding	sideroflexin 5 [Source:RGD Symbol;Acc:628706]
ENSRNOG00000008065	920.1383472630861	1.2538766311928875	0.20761120776824696	6.039542106958742	1.545521791537022e-9	1.8582510410399286e-8	1072.7010785976938	584.6905402884919	529.7512995729838	1031.1779056940038	590.1301920114737	1934.7904889548304	470.8644728761922	1147.000800109019	Wwc1	protein_coding	WW and C2 domain containing 1 [Source:RGD Symbol;Acc:1308329]
ENSRNOG00000020468	176.07065869472015	1.25335697566433	0.14296111843809858	8.767117866436019	1.8329787248171137e-18	7.211279322728165e-17	219.21194571008147	102.99136122512884	107.4495560454637	279.30062451083523	103.30816310992225	238.11597000540763	102.21204411214904	255.97560483877305	Stard4	protein_coding	StAR-related lipid transfer domain containing 4 [Source:RGD Symbol;Acc:1309475]
ENSRNOG00000054879	34.6596893048228	1.252873835936235	0.3270301653855811	3.831065047039464	1.2758976597437117e-4	5.860537797959372e-4	47.61570951899311	12.873920153141105	28.736509174949592	41.336492427603616	14.151803165742773	52.65270623881951	26.41434847842054	53.49602528091212	Zic2	protein_coding	Zic family member 2 [Source:RGD Symbol;Acc:1311174]
ENSRNOG00000008543	258.4947164767299	1.2513078357139094	0.3360880975424408	3.723154270751572	1.9674921798545287e-4	8.602756579632738e-4	206.63421112015877	173.79792206740493	132.43782489324596	223.4404996086682	154.25465450659624	653.0507296187913	151.59539126745702	372.74649873151674	Pdlim2	protein_coding	PDZ and LIM domain 2 [Source:RGD Symbol;Acc:1359203]
ENSRNOG00000050207	178.47867137282776	1.2503635086645317	0.1745824587342117	7.162022563607685	7.949533298272969e-13	1.606717500679615e-11	250.65628218488825	118.0109347371268	116.19545014218748	255.8393720519251	89.15635994417948	203.538073370959	98.76669431061593	295.6662042407401	Utf1	protein_coding	undifferentiated embryonic cell transcription factor 1 [Source:RGD Symbol;Acc:1589375]
ENSRNOG00000056069	47.81401354819808	1.2492525480199488	0.2913816250086753	4.287341550733526	1.8082415213772623e-5	1.010238501226524e-4	57.49821526821809	31.11197370342434	23.738855405393142	48.03970741586366	33.964327597782656	84.0871577246819	25.265898544576167	78.80597272564474	Kif11	protein_coding	kinesin family member 11 [Source:RGD Symbol;Acc:621258]
ENSRNOG00000025695	696.4593481868102	1.2486207494513213	0.3375364538747582	3.69921747745391	2.1626523050319744e-4	9.364112885647789e-4	508.49984127830373	451.66003203936714	401.06171500690516	681.493523806438	387.759406741352	1899.4267310332352	409.9966263824405	831.7769092064401	Tns3	protein_coding	tensin 3 [Source:RGD Symbol;Acc:1564174]
ENSRNOG00000026091	411.3964489236257	1.2472858932211268	0.2097462105083337	5.946643279982259	2.7369696809343093e-9	3.151893539303316e-8	726.8133773748193	292.88168348396016	296.1109858462197	474.81106166841994	209.44668685299305	495.8784721894793	176.86128981203316	618.3680341610809	Slc10a4	protein_coding	solute carrier family 10, member 4 [Source:RGD Symbol;Acc:1309536]
ENSRNOG00000065867	151.0241547240389	1.2469639368883578	0.3389899227448443	3.6784690435383243	2.3463816310970558e-4	0.0010071996461118726	175.189874645352	77.24352091884663	93.70600817918346	138.5331097573743	90.57154026075375	143.0267542606739	97.61824437677156	392.30418539335557		protein_coding	
ENSRNOG00000011420	75.73361617682667	1.2449064650000476	0.25920168089504164	4.802848734241607	1.564240562492294e-6	1.0980552363115366e-5	131.16780358062252	51.49568061256442	34.98357638689516	72.61816237281717	52.36167171324826	121.80849950771677	41.34419761839737	100.0893376223517	Mtmr7	protein_coding	myotubularin related protein 7 [Source:RGD Symbol;Acc:1306608]
ENSRNOG00000017680	28.487114230603535	1.2432312097051226	0.40376179545123	3.0791204708105955	0.002076127099997141	0.0068691261784963095	35.0379749290704	16.092400191426382	12.494134423891127	33.51607494130023	18.397344115465607	65.22648683316447	20.672098809198683	26.460399601311373	Dennd2d	protein_coding	DENN domain containing 2D [Source:RGD Symbol;Acc:1305120]
ENSRNOG00000020389	97.25684992755578	1.2429477306367358	0.22735992325071774	5.466872581875803	4.580450612643374e-8	4.382776188579636e-7	141.9487189434134	54.7141606508497	67.46832588901209	147.47072974172102	70.75901582871387	107.6629963390787	39.04729775070862	148.9835542769488	Capn12	protein_coding	calpain 12 [Source:RGD Symbol;Acc:1307341]
ENSRNOG00000048449	2173.860936127407	1.242416175111652	0.13642728827374684	9.106801072075069	8.484677163326845e-20	3.965207439718645e-18	3411.2613027097514	1191.9104408449807	1274.401711236895	3506.8986413580474	1515.658119051051	2634.207034515269	1185.2003317273911	2671.3499075758696	Itgb3	protein_coding	integrin subunit beta 3 [Source:RGD Symbol;Acc:628868]
ENSRNOG00000056209	29.722722685792316	1.2411597844148614	0.3777732575015347	3.285462270737413	0.0010181517714862845	0.003685870643747801	26.05387879341132	25.74784030628221	16.242374751058467	52.50851740803702	16.982163798891328	39.29306435732799	11.484499338443714	49.46944273288648	Exo1	protein_coding	exonuclease 1 [Source:RGD Symbol;Acc:1309465]
ENSRNOG00000011387	1292.4990811197551	1.2410019080841197	0.2688295713350416	4.616314722822893	3.906144321795506e-6	2.5163839867408445e-5	1942.3615845294923	1197.2745742421228	489.7700694165322	1206.5786978868082	771.2732725329812	1973.2976920250119	615.569164540583	2143.8675937845105	Tet3	protein_coding	tet methylcytosine dioxygenase 3 [Source:RGD Symbol;Acc:1590584]
ENSRNOG00000042668	205.76333387751262	1.2397378992491543	0.33736177271611534	3.6748025399201776	2.3803343580618082e-4	0.0010204793800134722	185.07238039457698	102.99136122512884	103.70131571829636	215.6200821223648	138.68767102427918	536.7432591211004	144.7046916643908	218.5859097499635	Msrb3	protein_coding	methionine sulfoxide reductase B3 [Source:RGD Symbol;Acc:1596851]
ENSRNOG00000026432	42.57101683741811	1.2388557039756445	0.3460476983957259	3.5800142862355933	3.4357542293888627e-4	0.0014110865331044282	45.818890291861294	25.74784030628221	12.494134423891127	58.09452989825373	22.642885065188437	72.29923841748351	40.19574768455299	63.27486861183154	Syt7	protein_coding	synaptotagmin 7 [Source:RGD Symbol;Acc:62013]
ENSRNOG00000050258	790.1290940096827	1.2382225955822583	0.08560750187891544	14.463949635320738	2.0470607961594285e-47	8.879519868879244e-45	1155.3547630457574	483.8448324222199	479.7747618774193	1049.0531456626973	433.04517687172887	1171.7191791355208	483.4974221484803	1064.743470913638	Ccnd3	protein_coding	cyclin D3 [Source:RGD Symbol;Acc:2293]
ENSRNOG00000001478	102.8940227741826	1.2380966232145352	0.49240457422265127	2.514388955807513	0.011923884632173917	0.03096183519915367	61.09185372248172	74.02504088056136	59.97184523467741	64.79774488651378	53.77685202982254	332.41932446299484	57.422496692218566	119.64702428419055	Gtf2ird1	protein_coding	GTF2I repeat domain containing 1 [Source:RGD Symbol;Acc:620856]
ENSRNOG00000010146	84.1334476496857	1.2372895919170959	0.35895752840317147	3.4468969000906573	5.670649403925807e-4	0.002189191601237172	75.46640753953625	48.27720057427915	56.22360490751007	74.85256736890385	48.11613076352543	213.7542701038643	48.23489722146359	108.142502718403	Ndn	protein_coding	necdin, MAGE family member [Source:RGD Symbol;Acc:1310526]
ENSRNOG00000022911	58.04185282437871	1.2332286666112608	0.360708126539472	3.418910126706862	6.287248904185015e-4	0.0024047341106058764	71.87276908527262	49.35002725370757	17.49178819344758	50.27411241195034	33.964327597782656	89.58818673470783	37.898847816864254	113.89476350129678	Hjurp	protein_coding	Holliday junction recognition protein [Source:RGD Symbol;Acc:1305846]
ENSRNOG00000038738	41.676028239833414	1.2322993495684276	0.38121436668667913	3.2325627186586514	0.0012268520134601946	0.004332009081967463	45.818890291861294	18.238053550283233	34.98357638689516	79.32137736107721	35.379507914356935	49.509261090233274	11.484499338443714	58.67305998551652	1700019D03Rik	protein_coding	RIKEN cDNA 1700019D03 gene [Source:MGI Symbol;Acc:MGI:1914330]
ENSRNOG00000069809	126.53692362801704	1.2321768603999677	0.2549849694553634	4.832350953986985	1.3493012210650263e-6	9.574718438237018e-6	159.01850160116567	94.40874778970144	63.72008556184475	115.07185729846412	65.09829456241677	211.3966862424246	79.24304543526162	224.33817053285728		protein_coding	
ENSRNOG00000019472	196.91218066523786	1.2319492733405495	0.3672337067047956	3.354673742764206	7.945863782710042e-4	0.0029627546310801362	319.83382242946317	166.28813531140594	49.97653769556451	216.73728462040816	181.1430805215075	234.18666356967483	73.50079576603976	333.631125407839	Ackr2	protein_coding	atypical chemokine receptor 2 [Source:RGD Symbol;Acc:620323]
