Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	PLAC1.4_1	PLAC1.4_2	PLAC1.4_3	SCR_1	SCR_2	SCR_3	gene_biotype	external_gene_name	description
ENSG00000119922.11	126.07298402486904	1.0419323800065807	0.29754809844510194	3.5017275709420095	4.622520145171909e-4	0.008681268799724754	163.68529035998634	132.04871758115337	214.47984659208257	129.84117349306217	64.17381052770305	52.20906559522675	protein_coding	IFIT2	interferon induced protein with tetratricopeptide repeats 2 [Source:HGNC Symbol;Acc:HGNC:5409]
ENSG00000099250.18	148.39469071565722	1.0399774919025346	0.2019136342808617	5.1506055824636725	2.5964671184518134e-7	2.3789202663129577e-5	168.73730549455382	195.20245207648762	235.61086596076066	100.89010102501453	80.48918608559366	109.43823365153298	protein_coding	NRP1	neuropilin 1 [Source:HGNC Symbol;Acc:HGNC:8004]
ENSG00000187498.16	5203.2611099161895	1.0399098503173339	0.15101440136427727	6.886163444828425	5.731713424551809e-12	2.2975215030226894e-9	7648.7509137351635	7055.994517705978	6301.269975739805	4343.538175433451	2786.6661452877156	3083.3469315950256	protein_coding	COL4A1	collagen type IV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2202]
ENSG00000166710.23	2010.0399466843992	1.0394642722508871	0.13726241921197888	7.572824945228513	3.6519427229268305e-14	2.6024149614990253e-11	2764.4626816353248	2582.6049909531375	2768.1635372968294	1634.4196366052354	1152.9532060909362	1157.6356275249316	protein_coding	B2M	beta-2-microglobulin [Source:HGNC Symbol;Acc:HGNC:914]
ENSG00000166866.13	721.5427039095288	1.0302116346137358	0.3556270700419926	2.896887558340505	0.003768848089955248	0.039178772730413154	997.2677875636205	1164.5165891033598	744.8684327459025	673.7704138018362	402.4459304279683	346.38706981448513	protein_coding	MYO1A	myosin IA [Source:HGNC Symbol;Acc:HGNC:7595]
ENSG00000164294.14	121.82670967635558	1.0293193214624479	0.2539233009033679	4.053662337408578	5.0421981276598196e-5	0.0016541246901148978	200.05979932887217	153.09996241293146	138.40817686484147	108.78584806175479	53.296893489109316	77.30957790062422	protein_coding	GPX8	glutathione peroxidase 8 (putative) [Source:HGNC Symbol;Acc:HGNC:33100]
ENSG00000169550.14	470.267045620992	1.0276193481108142	0.15485522539928168	6.636000467282785	3.2230881925850405e-11	9.843464820544837e-9	705.2613127856201	623.8823468326957	565.2547681121388	370.2228055004881	257.7829338146716	299.1981066803379	protein_coding	MUC15	mucin 15, cell surface associated [Source:HGNC Symbol;Acc:HGNC:14956]
ENSG00000109072.14	39.06744436747094	1.0177205424864992	0.3232142885715179	3.148748611902123	0.0016397118289532746	0.021374576859739484	61.63458464172325	48.800613019121904	46.48824261109179	27.196462015438698	27.192292596484343	23.092471320965675	protein_coding	VTN	vitronectin [Source:HGNC Symbol;Acc:HGNC:12724]
ENSG00000163430.12	1423.7117134071855	1.0170189356899297	0.18343686873027865	5.544244964109865	2.9522528746070555e-8	3.7126027080965392e-6	2090.523862684023	1843.8976723107432	1784.5145856848644	1312.4486185514934	780.9626433710304	729.9228978409585	protein_coding	FSTL1	follistatin like 1 [Source:HGNC Symbol;Acc:HGNC:3972]
ENSG00000168394.13	213.98995194173105	1.0061839680688593	0.16520845338538273	6.090390336877787	1.1263571794456724e-9	2.0639690772499485e-7	271.7984142397304	284.191805229004	302.1735769720966	160.54685641371879	119.64608742453112	145.58297137130535	protein_coding	TAP1	transporter 1, ATP binding cassette subfamily B member [Source:HGNC Symbol;Acc:HGNC:43]
ENSG00000129194.8	67.88858850575532	1.0051974626777807	0.3102999887987306	3.2394376376525758	0.001197656534603197	0.017393561969025903	62.644987668636745	76.54998120646573	133.12542202267196	51.76100835196397	38.06920963507808	45.18092214971546	protein_coding	SOX15	SRY-box transcription factor 15 [Source:HGNC Symbol;Acc:HGNC:11196]
ENSG00000125520.14	109.05396673660016	1.0024518350654912	0.2118320251341228	4.732295952091202	2.2199442100170633e-6	1.4027204129009294e-4	150.55005101011088	150.229338117689	136.29507492797367	87.73052263044741	65.26150223156242	64.25731150181754	protein_coding	SLC2A4RG	SLC2A4 regulator [Source:HGNC Symbol;Acc:HGNC:15930]
ENSG00000143799.14	199.05332571999622	1.000106613471861	0.20747597115141347	4.820349112823264	1.4330721259048255e-6	9.725934475651427e-5	257.65277186294145	225.8224445590739	313.7956376248696	150.89649892436955	93.54148653190614	152.61111481681664	protein_coding	PARP1	poly(ADP-ribose) polymerase 1 [Source:HGNC Symbol;Acc:HGNC:270]
ENSG00000148143.13	105.29634075104951	0.9941939830807459	0.22293097279697277	4.459649417966593	8.209382534404403e-6	3.988702642757776e-4	164.69569338689982	123.43684469542599	133.12542202267196	83.34399649892505	60.91073541612493	66.26535248624933	protein_coding	ZNF462	zinc finger protein 462 [Source:HGNC Symbol;Acc:HGNC:21684]
ENSG00000100258.18	426.3801833565463	0.9915046873513388	0.17369689573273323	5.708246443718623	1.1414606412496013e-8	1.6638085960577993e-6	597.148188905876	606.6586010612409	499.74860806923675	355.308616653312	214.27526566029664	285.1418197893153	protein_coding	LMF2	lipase maturation factor 2 [Source:HGNC Symbol;Acc:HGNC:25096]
ENSG00000050165.19	58.577906616268535	0.9880638729870628	0.2749099191848135	3.5941368573275008	3.2546873683900846e-4	0.0067444062801841065	81.84264517999317	69.85185785089998	82.41097553784454	48.25178744674608	36.981517931218704	32.12865575090877	protein_coding	DKK3	dickkopf WNT signaling pathway inhibitor 3 [Source:HGNC Symbol;Acc:HGNC:2893]
ENSG00000123992.20	43.38276740853919	0.9873326748357701	0.3147620466747102	3.136758974807804	0.0017082649608832444	0.02189973592422365	53.55136042641528	55.49873637468765	64.44960907446817	36.846819504787916	22.841525781046847	27.108553289829274	protein_coding	DNPEP	aspartyl aminopeptidase [Source:HGNC Symbol;Acc:HGNC:2981]
ENSG00000110375.3	37.175674647661886	0.9837162039292215	0.34177696676161295	2.8782401963774134	0.0039990052436624365	0.04064599069766884	38.39531502271284	60.28311020009176	49.6578955163935	28.95107246804765	20.6661423733281	25.100512305397473	protein_coding	UPK2	uroplakin 2 [Source:HGNC Symbol;Acc:HGNC:12579]
ENSG00000179913.11	250.47197281824987	0.9813372750701113	0.1720331743399782	5.704349052647003	1.1678853562006388e-8	1.6831983667399543e-6	306.15211715478927	375.09490791168207	316.9652905301713	200.90289682372457	163.15375557890607	140.56286891022586	protein_coding	B3GNT3	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:13528]
ENSG00000052795.13	94.90814316988352	0.980850748388878	0.298306691925696	3.288061498242199	0.0010087980046675328	0.015552706737825054	180.86214181751578	99.51497556840545	98.25924006435311	85.97591217783847	44.595359858234325	60.24122953295394	protein_coding	FNIP2	folliculin interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:29280]
ENSG00000137812.21	70.67204213016365	0.9801523791071669	0.26366046030614254	3.717479587076076	2.012202396883427e-4	0.004888633365860673	74.7698239915987	95.68747650808216	110.93785168555995	42.98795608891923	42.41997645051558	57.22916805630624	protein_coding	KNL1	kinetochore scaffold 1 [Source:HGNC Symbol;Acc:HGNC:24054]
ENSG00000162909.18	293.3899603282765	0.9795806461732928	0.18426271568192262	5.316217350580359	1.0594658793871096e-7	1.123121391313922e-5	314.2353413700972	365.52616026087384	489.18309838489773	222.83552748133644	170.76759750592169	197.7920369665321	protein_coding	CAPN2	calpain 2 [Source:HGNC Symbol;Acc:HGNC:1479]
ENSG00000103489.12	64.28118042470598	0.9767267660965167	0.26363602851484025	3.7048303739014035	2.115322415452265e-4	0.005024674189445594	73.7594209646852	78.46373073662737	103.54199490652262	41.23334563631028	43.50766815437495	45.18092214971546	protein_coding	XYLT1	xylosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:15516]
ENSG00000101335.10	262.59342757973764	0.9765826487128315	0.22665119026018846	4.308747055736815	1.6418200779114544e-5	6.925068225753474e-4	289.9856687241733	270.7955585178725	484.9568945111621	217.57169612350958	143.57530490943734	168.67544269227102	protein_coding	MYL9	myosin light chain 9 [Source:HGNC Symbol;Acc:HGNC:15754]
ENSG00000085741.14	108.94012598895526	0.9756648879714934	0.2281073368135364	4.277218355186177	1.8924315698336112e-5	7.548007202385243e-4	154.59166311776488	126.30746899066845	153.19989042291613	93.87165921457874	67.43688563928117	58.23318854852214	protein_coding	WNT11	Wnt family member 11 [Source:HGNC Symbol;Acc:HGNC:12776]
ENSG00000092853.14	74.27159279110312	0.9752391290243779	0.24979806415567518	3.9041100351226294	9.45727484857755e-5	0.0026486564297533675	92.95707847604162	90.90310268267805	111.99440265399386	54.392924030877396	39.15690133893745	56.22514756409034	protein_coding	CLSPN	claspin [Source:HGNC Symbol;Acc:HGNC:19715]
ENSG00000183856.11	61.71603252914652	0.9731012971399512	0.2874802578210922	3.384932602034683	7.119573343231554e-4	0.012047858479370862	73.7594209646852	70.8087326159808	101.42889296965481	53.515618804572924	32.63075111578121	38.15277870420416	protein_coding	IQGAP3	IQ motif containing GTPase activating protein 3 [Source:HGNC Symbol;Acc:HGNC:20669]
ENSG00000143167.12	41.91350451444772	0.9683135128195259	0.3271005199824098	2.9602934072730855	0.0030734617895542024	0.03404429566028649	50.5201513456748	59.326235435010936	57.05375229543083	35.96951427848344	18.490758965609352	30.12061476647697	protein_coding	GPA33	glycoprotein A33 [Source:HGNC Symbol;Acc:HGNC:4445]
ENSG00000137807.16	69.76573847053794	0.9678630636977656	0.29653449709734275	3.2639138891825032	0.0010988455711246842	0.01640848910455917	93.96748150295512	70.8087326159808	113.05095362242777	64.04328152022661	31.54305941192184	45.18092214971546	protein_coding	KIF23	kinesin family member 23 [Source:HGNC Symbol;Acc:HGNC:6392]
ENSG00000131981.16	558.3384546127683	0.96339364536709	0.15560459717852412	6.191292949152363	5.967268591761752e-10	1.2149548289925077e-7	737.594209646852	695.6479542137573	782.9042676095231	477.2540431096339	326.30751115781214	330.3227419390308	protein_coding	LGALS3	galectin 3 [Source:HGNC Symbol;Acc:HGNC:6563]
ENSG00000164045.12	39.83115792205777	0.9614991911362707	0.3344089169797153	2.875219954719669	0.004037461276140418	0.04090720046528684	57.59297253406927	38.274990603232865	62.33650713760036	29.82837769435212	22.841525781046847	28.11257378204517	protein_coding	CDC25A	cell division cycle 25A [Source:HGNC Symbol;Acc:HGNC:1725]
ENSG00000133466.14	5138.237550381008	0.9589797767491672	0.1638497323573726	5.852800385767715	4.833641419628326e-9	7.654459072786733e-7	6796.981162047086	7208.137605353829	6354.097524161501	4611.99357468262	2633.3016150435437	3224.9138209974676	protein_coding	C1QTNF6	C1q and TNF related 6 [Source:HGNC Symbol;Acc:HGNC:14343]
ENSG00000127585.12	108.63682722578945	0.9520481372013663	0.2305596318765326	4.129292406708904	3.638813834009732e-5	0.0012929380899956463	141.45642376788942	144.48808952720407	144.7474826754449	95.62626966718769	52.20920178524994	73.29349593176063	protein_coding	FBXL16	F-box and leucine rich repeat protein 16 [Source:HGNC Symbol;Acc:HGNC:14150]
ENSG00000112293.15	82.57853629811473	0.948997932192894	0.22974992906593464	4.130568988861565	3.6186647721050497e-05	0.0012893503619942075	102.05070571826309	104.29934939380955	120.4468104014651	61.41136584131319	50.03381837753119	57.22916805630624	protein_coding	GPLD1	glycosylphosphatidylinositol specific phospholipase D1 [Source:HGNC Symbol;Acc:HGNC:4459]
ENSG00000197646.8	138.20085623821313	0.9486871637582345	0.24294962539120357	3.9048718936307667	9.427531212790303e-5	0.002646103782635913	222.2886659209691	177.9787063050328	146.8605846123127	128.96386826675771	71.78765245471867	81.32565986948782	protein_coding	PDCD1LG2	programmed cell death 1 ligand 2 [Source:HGNC Symbol;Acc:HGNC:18731]
ENSG00000167755.15	73.62111164771787	0.9482271185892641	0.3196480108015133	2.9664727655010172	0.0030123703917084997	0.033546260779111596	135.39400560640846	85.16185409219312	70.78891488507159	69.30711287805346	48.94612667367182	32.12865575090877	protein_coding	KLK6	kallikrein related peptidase 6 [Source:HGNC Symbol;Acc:HGNC:6367]
ENSG00000128567.17	139.76894288645101	0.9480310076069332	0.2365065641491042	4.008476513189936	6.111171524105923e-5	0.001879808084885052	139.43561771406243	177.021831539952	236.66741692919456	112.29506896697269	71.78765245471867	101.40606971380579	protein_coding	PODXL	podocalyxin like [Source:HGNC Symbol;Acc:HGNC:9171]
ENSG00000005108.17	1714.142686912553	0.9447991496093987	0.32330649052382393	2.922301832167449	0.0034745464695803284	0.037233089026989866	2431.029682753871	2589.3031143087032	1748.5918527581116	1592.3089857426205	1108.3578462327018	815.26463967931	protein_coding	THSD7A	thrombospondin type 1 domain containing 7A [Source:HGNC Symbol;Acc:HGNC:22207]
ENSG00000082074.19	1426.4492769580934	0.9444866571908427	0.1219267758050233	7.746343253603286	9.457663336626743e-15	8.087563174594083e-12	1857.1207634670054	1979.77388895222	1796.1366463376373	1007.1463997975363	820.1195447099678	1098.3984184841934	protein_coding	FYB1	FYN binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4036]
ENSG00000147381.12	148.64888976822502	0.9425260155177232	0.236297632952163	3.9887238976639763	6.642968546673785e-5	0.0019955353055780946	144.48763284862991	183.71995489551776	258.8549872663066	101.767406251319	81.57687778945304	121.48647955812378	protein_coding	MAGEA4	MAGE family member A4 [Source:HGNC Symbol;Acc:HGNC:6802]
ENSG00000102886.15	101.7650696428999	0.9417586305706183	0.2625682907368526	3.586718822473708	0.00033486506818770993	0.006872502767430008	175.8101266829483	119.6093456351027	106.71164781182434	91.23974353566531	61.998427119984306	55.22112707187444	protein_coding	GDPD3	glycerophosphodiester phosphodiesterase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28638]
ENSG00000068615.20	190.58377835855092	0.940395067658368	0.20505862739838682	4.585981480463992	4.518586561266804e-6	2.466379141334863e-4	284.93365358960585	195.20245207648762	272.59014985594735	149.1418884717606	100.06763675506238	141.56688940244175	protein_coding	REEP1	receptor accessory protein 1 [Source:HGNC Symbol;Acc:HGNC:25786]
ENSG00000164050.13	160.9928935172762	0.9389719523976793	0.21176242707973075	4.434081934866314	9.246545852876494e-6	4.409124299436684e-4	161.66448430615935	211.46932308286156	262.02464017160827	109.66315328805928	94.62917823576552	126.50658201920326	protein_coding	PLXNB1	plexin B1 [Source:HGNC Symbol;Acc:HGNC:9103]
ENSG00000267534.4	109.44402715752817	0.9337134635022609	0.24679709658570603	3.7833243438421373	1.5474754724259654e-4	0.003922819740080605	117.20675112196552	135.87621664147667	177.50056269689594	54.392924030877396	78.3138026778749	93.3739057760786	protein_coding	S1PR2	sphingosine-1-phosphate receptor 2 [Source:HGNC Symbol;Acc:HGNC:3169]
ENSG00000162645.13	100.72996898466737	0.9329041493015972	0.31754177684057305	2.9378942153176166	0.0033044975620852434	0.035769443231111746	164.69569338689982	118.65247087002187	114.10750459086167	112.29506896697269	55.47227689682806	39.15679919642006	protein_coding	GBP2	guanylate binding protein 2 [Source:HGNC Symbol;Acc:HGNC:4183]
ENSG00000068489.13	80.3012045850451	0.9313778329772157	0.2541842236957194	3.664184265393889	2.4812811120990415e-4	0.005568250689172088	95.98828755678211	85.16185409219312	135.23852395953975	56.147534483486346	50.03381837753119	59.23720904073804	protein_coding	PRR11	proline rich 11 [Source:HGNC Symbol;Acc:HGNC:25619]
ENSG00000021826.18	1503.6231168179904	0.9219744039424156	0.15105473692982052	6.103578230524221	1.0371976538914294e-9	1.956490339186083e-7	2348.1766345469646	2031.4451262665843	1525.6595984185578	1137.864878516903	1052.8855693358737	925.7068938230589	protein_coding	CPS1	carbamoyl-phosphate synthase 1 [Source:HGNC Symbol;Acc:HGNC:2323]
ENSG00000167566.17	54.922524164081324	0.9218894160132122	0.32101016857816855	2.8718386713308264	0.004080912428173337	0.04105557938523874	85.88425728764715	47.84373825404108	82.41097553784454	42.11065086261476	26.10460089262497	45.18092214971546	protein_coding	NCKAP5L	NCK associated protein 5 like [Source:HGNC Symbol;Acc:HGNC:29321]
ENSG00000151651.16	1031.5954708394283	0.920231167585892	0.139438962727551	6.599526772039509	4.1247226501887456e-11	1.1757292763104674e-8	1242.7957231036	1287.953433798786	1520.3768435763884	781.6789566372864	578.6519864531869	778.1158814673217	protein_coding	ADAM8	ADAM metallopeptidase domain 8 [Source:HGNC Symbol;Acc:HGNC:215]
ENSG00000065328.17	51.816778265973014	0.918574909049269	0.3191009583377733	2.878634128315413	0.003994013992592012	0.04064599069766884	57.59297253406927	69.85185785089998	76.07166972724112	33.337598599570015	22.841525781046847	51.205045103010846	protein_coding	MCM10	minichromosome maintenance 10 replication initiation factor [Source:HGNC Symbol;Acc:HGNC:18043]
ENSG00000105011.9	46.45680433811393	0.9180100414822657	0.31840164668872556	2.8831824553336145	0.003936793425261229	0.04046253947582194	43.44733015728033	64.11060926041505	75.0151187588072	36.846819504787916	27.192292596484343	32.12865575090877	protein_coding	ASF1B	anti-silencing function 1B histone chaperone [Source:HGNC Symbol;Acc:HGNC:20996]
ENSG00000126709.16	1657.5705785155774	0.9175858922576037	0.13668857120756178	6.71296717897686	1.9070602192112856e-11	6.611313900492746e-9	2173.3769108909296	2247.69882317485	2083.518509751659	1417.7252457080303	1031.1317352586864	991.9722463093082	protein_coding	IFI6	interferon alpha inducible protein 6 [Source:HGNC Symbol;Acc:HGNC:4054]
ENSG00000124260.12	52.894713714890614	0.91306360774213835	0.28159892521896385	3.2424257551131075	0.0011851682383125092	0.01725556525860903	74.7698239915987	63.15373449533423	69.73236391663768	43.865261315223705	33.718442819640586	32.12865575090877	protein_coding	MAGEA10	MAGE family member A10 [Source:HGNC Symbol;Acc:HGNC:6797]
ENSG00000166974.13	70.52415904502944	0.9124542002226256	0.26165864100559444	3.4871930723018494	4.881188373769263e-4	0.00903477680668663	80.83224215307968	85.16185409219312	110.93785168555995	58.77945016239977	40.24459304279683	47.18896313414725	protein_coding	MAPRE2	microtubule associated protein RP/EB family member 2 [Source:HGNC Symbol;Acc:HGNC:6891]
ENSG00000143344.16	71.41728065523652	0.9117553071633572	0.28967197515309134	3.1475440683604115	0.0016464828538754637	0.02144105133671124	122.25876625653301	76.54998120646573	81.35442456941064	63.16597629392214	50.03381837753119	35.140717227556465	protein_coding	RGL1	ral guanine nucleotide dissociation stimulator like 1 [Source:HGNC Symbol;Acc:HGNC:30281]
ENSG00000131941.8	120.49450154568447	0.9099129086555445	0.240189880710698	3.788306592947224	1.516776019175615e-4	0.0038526110887060617	175.8101266829483	106.2130989239712	190.17917431810278	83.34399649892505	75.05072756629679	92.3698852838627	protein_coding	RHPN2	rhophilin Rho GTPase binding protein 2 [Source:HGNC Symbol;Acc:HGNC:19974]
ENSG00000185347.18	72.96787485969615	0.9098437658727989	0.24867095319432211	3.6588260678834015	2.533732219670942e-4	0.005662052819114839	91.94667544912812	85.16185409219312	108.82474974869214	49.12909267305055	43.50766815437495	59.23720904073804	protein_coding	TEDC1	tubulin epsilon and delta complex 1 [Source:HGNC Symbol;Acc:HGNC:20127]
ENSG00000142871.18	197.4313558748711	0.9090527647785577	0.23595803259368456	3.852603595589094	1.1686850600009231e-4	0.0031121640409134473	280.8920414819519	193.28870254632596	300.0604750352288	185.11140275024405	95.71686993962489	129.51864349585097	protein_coding	CCN1	cellular communication network factor 1 [Source:HGNC Symbol;Acc:HGNC:2654]
ENSG00000152926.16	778.5105366449467	0.902029197373449	0.1586694556464804	5.684958038698973	1.3084478231890379e-8	1.8443362887962404e-6	861.873781957212	1178.8697105795723	1002.6668690437753	568.4937866452992	429.6382230244526	629.5208486193686	protein_coding	ZNF117	zinc finger protein 117 [Source:HGNC Symbol;Acc:HGNC:12897]
ENSG00000145604.17	524.4227429294448	0.895292361343742	0.16752662341659275	5.344179588204291	9.082748400544195e-8	9.790286868384908e-6	670.9076098705613	674.5967093819792	702.6063940085464	464.9717699413713	273.0106176687028	360.4433567055077	protein_coding	SKP2	S-phase kinase associated protein 2 [Source:HGNC Symbol;Acc:HGNC:10901]
ENSG00000166130.15	58.2723045961204	0.8952664336216124	0.26663925611345674	3.3575942517656543	7.862393315784392e-4	0.012896536964394679	85.88425728764715	69.85185785089998	71.84546585350549	44.742566541528184	39.15690133893745	38.15277870420416	protein_coding	IKBIP	IKBKB interacting protein [Source:HGNC Symbol;Acc:HGNC:26430]
ENSG00000148798.11	69.24008990599947	0.895101524666675	0.280919803585827	3.186324044232796	0.0014409310702165295	0.019662577486880238	78.81143609925267	69.85185785089998	121.503361369899	42.11065086261476	48.94612667367182	54.21710657965855	protein_coding	INA	internexin neuronal intermediate filament protein alpha [Source:HGNC Symbol;Acc:HGNC:6057]
ENSG00000013810.21	120.84467645617423	0.8864663292296753	0.20139055823081384	4.401727355130997	1.0739245476329801e-5	4.9551187670821e-4	159.64367825233236	134.91934187639583	176.44401172846202	89.48513308305637	77.22611097401554	87.34978282278321	protein_coding	TACC3	transforming acidic coiled-coil containing protein 3 [Source:HGNC Symbol;Acc:HGNC:11524]
ENSG00000147065.18	251.03492511325874	0.8817816783227067	0.17596509609259686	5.011116965257092	5.411500859670759e-7	4.3422704353320364e-5	362.73468666194503	275.5799323432766	339.15286086728327	212.30786476568275	158.80298876346856	157.63121727789613	protein_coding	MSN	moesin [Source:HGNC Symbol;Acc:HGNC:7373]
ENSG00000120756.13	112.60056730009921	0.8813230338961212	0.20576199166285386	4.28321589800798	1.8421126774096926e-5	7.477461807953836e-4	125.28997533727349	150.229338117689	162.70884913882128	85.098606951534	73.96303586243741	78.31359839284012	protein_coding	PLS1	plastin 1 [Source:HGNC Symbol;Acc:HGNC:9090]
ENSG00000174371.17	86.60417698414435	0.878099727381646	0.22799088974484286	3.851468487904827	1.1741164030998622e-4	0.003118093395975555	104.07151177209008	116.73872133986023	116.22060652772947	69.30711287805346	50.03381837753119	63.25329100960163	protein_coding	EXO1	exonuclease 1 [Source:HGNC Symbol;Acc:HGNC:3511]
ENSG00000134871.19	7107.4881378540995	0.8748597662298555	0.12222876857746395	7.157560175167784	8.212554456838424e-13	4.213697440714659e-10	9828.190242787574	9321.873961417365	8448.181543597499	5899.877646897588	4374.696032922401	4772.109399502167	protein_coding	COL4A2	collagen type IV alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2203]
ENSG00000169567.13	281.9438906818162	0.8726342614639735	0.19055348611668643	4.579471513471085	4.661522684075234e-6	2.522926222305191e-4	444.5773318419382	328.2080444227218	322.2480453723408	249.15468427047065	183.81989795223416	163.65534023119153	protein_coding	HINT1	histidine triad nucleotide binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4912]
ENSG00000204272.13	294.6121559753698	0.8693316511924055	0.16948299695505142	5.12931483872073	2.907986410979667e-7	2.645442673307531e-5	384.9635532540419	383.70678079740946	375.075593794036	264.0688731176467	175.11836432135917	184.7397705677254	protein_coding	NBDY	negative regulator of P-body association [Source:HGNC Symbol;Acc:HGNC:50713]
ENSG00000164692.19	1725.4161948472783	0.8689449634837532	0.15494111974590016	5.608226950397691	2.044098716283997e-8	2.7030571375025597e-6	2353.228649681532	2274.491316597113	2063.4440413514153	1572.1309655376176	1107.2701545288426	981.9320413871492	protein_coding	COL1A2	collagen type I alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2198]
ENSG00000106733.21	107.886606915568	0.8673729142249383	0.22828804501891378	3.7994670905919583	1.450075656358075e-4	0.003720024088821006	162.67488733307283	144.48808952720407	110.93785168555995	84.22130172522952	83.75226119717178	61.24525002516984	protein_coding	NMRK1	nicotinamide riboside kinase 1 [Source:HGNC Symbol;Acc:HGNC:26057]
ENSG00000135678.12	1107.738511642532	0.8671274375261381	0.12984017218386087	6.678421808454148	2.4152903159435542e-11	7.745232220651992e-9	1574.2079159312266	1552.0508689610926	1166.4322691510304	801.8569768422894	778.7872599633116	773.0957790062422	protein_coding	CPM	carboxypeptidase M [Source:HGNC Symbol;Acc:HGNC:2311]
ENSG00000221867.9	172.85406923132595	0.8633710659287334	0.23926979982654048	3.608357872805667	3.081412457229207e-4	0.006522323034468488	172.7789176022078	200.94370066697255	295.83427116149323	112.29506896697269	94.62917823576552	160.64327875454384	protein_coding	MAGEA3	MAGE family member A3 [Source:HGNC Symbol;Acc:HGNC:6801]
ENSG00000091651.9	65.31226618619091	0.8615841115781248	0.26209923809335334	3.2872438616981006	0.0010117317995412924	0.01557921223615385	93.96748150295512	68.89498308581915	89.80683231688187	44.742566541528184	53.296893489109316	41.16484018085186	protein_coding	ORC6	origin recognition complex subunit 6 [Source:HGNC Symbol;Acc:HGNC:17151]
ENSG00000141449.16	212.94031634434361	0.8589468772336067	0.2041724371094865	4.206967842446827	2.5881995406303656e-5	9.59503916406523e-4	262.7047869975089	229.6499436193972	331.75700408824594	147.38727801915167	116.38301231295299	189.75987302880492	protein_coding	GREB1L	GREB1 like retinoic acid receptor coactivator [Source:HGNC Symbol;Acc:HGNC:31042]
ENSG00000119917.15	78.08893217135895	0.8561575608619519	0.30557523659888985	2.8017897339822015	0.00508199844433173	0.048215084353138385	109.12352690665756	69.85185785089998	123.6164633067668	71.0617233306624	32.63075111578121	62.24927051738574	protein_coding	IFIT3	interferon induced protein with tetratricopeptide repeats 3 [Source:HGNC Symbol;Acc:HGNC:5411]
ENSG00000168065.16	685.0554987547048	0.8541985444274213	0.12819322975150488	6.663367059892597	2.6762413078218157e-11	8.37271884278791e-9	927.5499787065892	926.2547725982353	793.4697772938622	551.8249873455143	464.44435754795256	446.789119036075	protein_coding	SLC22A11	solute carrier family 22 member 11 [Source:HGNC Symbol;Acc:HGNC:18120]
ENSG00000047644.20	112.9994191473966	0.8493676953580575	0.20990404803884832	4.04645695637494	5.199868085393713e-5	0.0016843108063470998	148.5292449562839	144.48808952720407	143.69093170701098	99.13549057240559	72.87534415857805	69.27741396289703	protein_coding	WWC3	WWC family member 3 [Source:HGNC Symbol;Acc:HGNC:29237]
ENSG00000166049.11	289.63276773228364	0.8442316526443415	0.23277951359397273	3.626743778307306	2.8701784347582714e-4	0.00618752584582258	269.7776081859034	320.55304630207524	526.1623822800843	194.76176023959326	167.50452239434355	259.03728699170193	protein_coding	PASD1	PAS domain containing repressor 1 [Source:HGNC Symbol;Acc:HGNC:20686]
ENSG00000002549.13	135.70150914821656	0.843525116837665	0.19351491595925707	4.35896691816388	1.3067786311594758e-5	5.881420877853542e-4	197.0285902481317	159.7980857684972	165.87850204412297	88.6078278567519	92.45379482804677	110.44225414374888	protein_coding	LAP3	leucine aminopeptidase 3 [Source:HGNC Symbol;Acc:HGNC:18449]
ENSG00000164236.12	125.55225298085648	0.8420387561464433	0.19376696277266287	4.34562602467153	1.3887900830527197e-5	6.100688491546999e-4	180.86214181751578	145.44496429228488	157.42609429665174	90.36243830936084	84.83995290103115	94.3779262682945	protein_coding	ANKRD33B	ankyrin repeat domain 33B [Source:HGNC Symbol;Acc:HGNC:35240]
ENSG00000051180.17	59.79617555715575	0.8410732991877338	0.2649134029598952	3.174899003940025	0.00149888660861456	0.020259170484789583	76.79063004542569	66.98123355565751	86.63717941158015	45.619871767832656	44.595359858234325	38.15277870420416	protein_coding	RAD51	RAD51 recombinase [Source:HGNC Symbol;Acc:HGNC:9817]
ENSG00000197496.6	120.28299956480672	0.84079446642756706	0.20594441022035895	4.082628246758062	4.4529224129612256e-5	0.0014990836634231899	140.44602074097594	164.58245959390132	158.48264526508564	100.89010102501453	87.0153363087499	70.28143445511293	protein_coding	SLC2A10	solute carrier family 2 member 10 [Source:HGNC Symbol;Acc:HGNC:13444]
ENSG00000160712.13	145.11895756387244	0.8407214579070601	0.24790223656141663	3.391342771120079	6.955105656372569e-4	0.011816309967455753	203.09100840961267	176.06495677487118	180.67021560219763	138.61422575610692	59.82304371226556	112.45029512818068	protein_coding	IL6R	interleukin 6 receptor [Source:HGNC Symbol;Acc:HGNC:6019]
