Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	PLAC1.KD1	PLAC1.KD2	PLAC1.KD3	SCR1	SCR2	SCR3	external_gene_name	gene_biotype	description
ENSRNOG00000018681	200.30450216817522	1.2672105698093092	0.20153738242706554	6.287719700179696	3.221629084810668e-10	4.769917666736212e-9	255.2526281933322	345.8721408349199	247.98947441393418	127.73296044699224	114.0439340820409	110.93587503783182	Nes	protein_coding	nestin [Source:RGD Symbol;Acc:3162]
ENSRNOG00000021137	862.5179492991825	1.2668009591192937	0.18187635876327188	6.965176605323108	3.2799203452436548e-12	6.634721154968497e-11	1569.9638637832568	1021.1000562289349	1065.2074577139451	458.6317319986493	527.7123858887165	532.4922001815927	Kctd15	protein_coding	potassium channel tetramerization domain containing 15 [Source:RGD Symbol;Acc:1583737]
ENSRNOG00000015421	806.1521841344213	1.2667098934239036	0.159904814689246	7.92164948807569	2.3438024701903954e-15	7.537385183909075e-14	1187.6189228074704	1217.35334962403	1012.2559685152403	451.5913326039332	404.3375844726905	563.7559467831635	Slc27a3	protein_coding	solute carrier family 27 member 3 [Source:RGD Symbol;Acc:1310605]
ENSRNOG00000021063	311.44421584968666	1.2663301333606984	0.18143648720862118	6.979467872438654	2.9630017720478538e-12	6.07308266820218e-11	445.3570960528014	504.23494689135794	370.66042439093366	206.18312513097172	160.69827075196673	181.53143188008843	Grin2d	protein_coding	glutamate ionotropic receptor NMDA type subunit 2D [Source:RGD Symbol;Acc:2740]
ENSRNOG00000007943	129.57403722775842	1.2656845767022815	0.308734315240604	4.099591507072686	4.1388000437033314e-5	2.2860151410221126e-4	158.06438900674965	272.0342680724089	119.14085069708582	86.49633542079789	55.985204003910994	85.72317616559731	Gsdma	protein_coding	gasdermin A [Source:RGD Symbol;Acc:1592062]
ENSRNOG00000010319	5112.171532324216	1.2656167769452515	0.14451402365595656	8.75774367723852	1.9919750895869665e-18	9.109537694638031e-17	8703.153419027047	6727.990380005113	6232.390278687556	2986.135114701732	3091.627376660418	2931.732624863428	Lcp1	protein_coding	lymphocyte cytosolic protein 1 [Source:RGD Symbol;Acc:1308288]
ENSRNOG00000051624	4028.147275695149	1.264510149132182	0.15192326019945063	8.323347902566631	8.551298355049344e-17	3.2399707709598985e-15	6748.708609011156	4860.669439879506	5456.650961926531	2357.528025887794	2120.1804108888514	2625.1462065770565	Hspe1	protein_coding	heat shock protein family E (Hsp10) member 1 [Source:RGD Symbol;Acc:2844]
ENSRNOG00000015895	285.41596214676514	1.2644793247252584	0.2023455064356024	6.249109985191028	4.12798164313779e-10	6.033094820709629e-9	465.6491459928571	294.3799400926425	449.20513336901246	172.99267084159578	165.88208593751406	164.38679664696897	B4galt6	protein_coding	beta-1,4-galactosyltransferase 6 [Source:RGD Symbol;Acc:71046]
ENSRNOG00000016146	44.29856605479748	1.2643472644517577	0.32423796458331566	3.8994423928012076	9.641447253200226e-5	4.8469355990378915e-4	57.672141934895144	60.236159358890546	69.71946077829466	31.178911605171333	21.77202377929872	25.212698872234505		protein_coding	similar to elongation protein 4 homolog [Source:RGD Symbol;Acc:1592018]
ENSRNOG00000012371	18.99747132730879	1.2634638235364515	0.4975882089866544	2.53917556870874	0.01111140474172374	0.03102876189530602	32.040078852719525	18.45946819062775	30.00584387926606	10.057713421023012	8.294104296875703	15.127619323340703	Car7	protein_coding	carbonic anhydrase 7 [Source:RGD Symbol;Acc:1306842]
ENSRNOG00000012720	689.0454983734794	1.2628806474985428	0.17721936812387104	7.126087068631387	1.0326241026602391e-12	2.2579693103413867e-11	1204.7069648622542	867.5950049595042	846.3413023592985	350.0084270516008	418.852266992223	446.7690240159954	Irx4	protein_coding	iroquois homeobox 4 [Source:RGD Symbol;Acc:1309309]
ENSRNOG00000008365	66.7347850478557	1.262814820832292	0.3149790683041555	4.009202349957017	6.0924193908251965e-5	3.224774072082086e-4	74.7601839896789	120.47231871778109	87.36995717786293	31.178911605171333	33.176417187502814	53.45092160913715	Hoxb2	protein_coding	homeobox B2 [Source:MGI Symbol;Acc:MGI:96183]
ENSRNOG00000009063	54.69828789070237	1.2623041497953311	0.3144332121206592	4.01453822667734	5.9562290299168754e-5	3.159568701495039e-4	86.50821290234272	83.5533823365256	61.77673739848895	39.22508234198974	23.845549853517646	33.28076251134954	Dnajc15	protein_coding	DnaJ heat shock protein family (Hsp40) member C15 [Source:RGD Symbol;Acc:1307154]
ENSRNOG00000024186	4537.067712900224	1.2613516522365347	0.13214054568232	9.545530826465322	1.3541233242641422e-21	8.256754835979064e-20	7121.441526331127	6583.229287352296	5505.189827025343	2653.2248004658704	2520.370943213104	2838.949893013605	Eef1b2	protein_coding	eukaryotic translation elongation factor 1 beta 2 [Source:RGD Symbol;Acc:1311415]
ENSRNOG00000018373	401.7623289390359	1.261026257862265	0.14774154960020455	8.535352859602868	1.3972832633375928e-17	5.783596806788109e-16	606.625492944823	571.2719629520587	523.3372182471992	237.36203673614307	221.86728994142504	250.1099728125663	Tln2	protein_coding	talin 2 [Source:RGD Symbol;Acc:1565416]
ENSRNOG00000008178	324.66489804432877	1.2602759500209983	0.1846309800001709	6.82591810984176	8.736475752256604e-12	1.6404517163067256e-10	481.66918541921683	527.552169868993	365.36527547106317	177.015756210005	186.6173466797033	209.7696546169911	Nxn	protein_coding	nucleoredoxin [Source:RGD Symbol;Acc:1310489]
ENSRNOG00000013541	25.8030678817256	1.2595473702868232	0.4391375076030808	2.868229992836956	0.004127753525084117	0.013307057602564147	39.51609725168741	29.14652872204381	40.59614171900702	18.10388415784142	8.294104296875703	19.161651142898222	Sh2d4a	protein_coding	SH2 domain containing 4A [Source:RGD Symbol;Acc:1307991]
ENSRNOG00000024457	22.9819074171877	1.2569034086622861	0.45478236030202523	2.7637470543658833	0.005714181650324974	0.01757542184692252	24.564060453751637	40.80514021086134	31.770893519222884	15.086570131534517	16.588208593751407	9.076571594004422	Cyct	protein_coding	cytochrome c, testis [Source:RGD Symbol;Acc:2452]
ENSRNOG00000018214	158.2296145312773	1.2554380518625565	0.2237979900250398	5.609693151051495	2.0268566836560194e-8	2.2018445659231293e-7	223.2125493406127	252.6032489243797	193.27293557527256	89.5136494471048	117.1542231933693	73.62108070692476	Bok	protein_coding	BCL2 family apoptosis regulator BOK [Source:RGD Symbol;Acc:70984]
ENSRNOG00000032401	752.3478957686151	1.2534043395380638	0.1669658380288077	7.506950848962323	6.052043711180464e-14	1.562327277915054e-12	1244.2230621139415	933.6604700628035	1002.5481954954777	373.1411679199537	459.28602543949205	501.22845358002195	H3f3c	protein_coding	H3 histone family member 3C [Source:RGD Symbol;Acc:2321290]
ENSRNOG00000006740	3102.5576656748713	1.2531674527757117	0.14685917501246565	8.53312333171789	1.4244868824926674e-17	5.881886127418753e-16	4341.430684543496	5098.699424442864	3673.9508255701353	1737.9728791527764	1759.3868739747584	2003.9053063651984	Castor1	protein_coding	cytosolic arginine sensor for mTORC1 subunit 1 [Source:RGD Symbol;Acc:1304774]
ENSRNOG00000031313	655.3712505334281	1.2531471225549622	0.17551942273738821	7.139649293570879	9.356934215388097e-13	2.061919234095626e-11	977.2224050079454	1088.1370722896356	705.1373311627524	397.27968013040896	370.12440424807824	394.32661036174767	AC103024.1	protein_coding	ribosomal protein L31-like 2 [Source:RGD Symbol;Acc:2322499]
ENSRNOG00000065853	184.6160209834958	1.2531452454361036	0.20597016849328237	6.084110405905574	1.171398674457424e-9	1.5778174386278463e-8	311.85676749980337	223.4567202023359	245.34189995399896	109.62907628915082	95.38219941407058	122.029462541615		protein_coding	hypothetical LOC100360368 [Source:RGD Symbol;Acc:2322285]
ENSRNOG00000016758	1416.9544086857222	1.2526901831995025	0.2220558202868514	5.641330101509067	1.6874149513366245e-8	1.8616279605796794e-7	1561.419842755865	2893.278751141549	1533.8281371224825	888.0960950763318	865.6971359864015	759.4064900317032	Loxl2	protein_coding	lysyl oxidase-like 2 [Source:RGD Symbol;Acc:1308435]
ENSRNOG00000013293	247.55828599073783	1.2510105166021872	0.16896373137328044	7.404018048337321	1.3212445529132465e-13	3.2957496091143915e-12	372.73291731997045	346.84369179232135	326.534183392013	133.76758849960603	144.11006215821533	161.36127278230083	Mccc1	protein_coding	methylcrotonoyl-CoA carboxylase 1 [Source:RGD Symbol;Acc:1310615]
ENSRNOG00000030925	76.24827577545165	1.2507781679384566	0.28877672865070964	4.331298348667622	1.4823266571464865e-5	9.146659808261164e-5	127.09231278245412	118.52921680297817	76.77965933812197	53.305881131421955	40.43375844726905	41.34882615046459	AABR07027925.2	protein_coding	
ENSRNOG00000000866	17.1686810056269	1.250316901510411	0.5194612396319668	2.4069493662246066	0.016086400002844687	0.042584415338141945	28.836070967447572	14.573264361021906	29.123319059287645	11.063484763125313	9.330867333985166	10.085079548893802		protein_coding	RNA binding motif protein, X chromosome [Source:MGI Symbol;Acc:MGI:1343044]
ENSRNOG00000062220	84.21411836777916	1.250148814507873	0.28898544053369635	4.325992382865748	1.5184666966444461e-5	9.335798859167083e-5	148.4523653509338	97.15509574014604	110.31560249730168	38.21931099988744	44.5808105957069	66.56152502269909	Cenpp	protein_coding	centromere protein P [Source:RGD Symbol;Acc:1589530]
ENSRNOG00000051372	1496.8898378755	1.2499693142184383	0.1799464989284073	6.946338615433387	3.748883341120685e-12	7.538534680750011e-11	2233.1934960345507	2373.4989889317676	1716.5107748580142	752.3169638925212	804.5281167969432	1101.2906867392032	Mycn	protein_coding	MYCN proto-oncogene, bHLH transcription factor [Source:RGD Symbol;Acc:1584995]
ENSRNOG00000014859	24.083053887862746	1.2497265127724944	0.46476999281857817	2.6889139404064797	0.007168489735339894	0.021301370720978565	44.856110393807334	24.28877393503651	32.6534183392013	9.05194207892071	13.477919482423017	20.170159097787604	Rnf152	protein_coding	ring finger protein 152 [Source:RGD Symbol;Acc:1305251]
ENSRNOG00000042886	312.675461777878	1.2492169218871765	0.17982725180993295	6.946760901442941	3.73768370941418e-12	7.524908315331838e-11	521.1852826709043	436.2263798732557	363.60022583110634	181.0388415784142	179.36000541993707	194.64203529365037	Rps28	protein_coding	ribosomal protein S28 [Source:RGD Symbol;Acc:621046]
ENSRNOG00000009341	193.91270973321056	1.2489492544893723	0.19609846110939802	6.368990594947185	1.9027627493084583e-10	2.911852925643609e-9	281.9526939039318	265.2334113705987	271.81764455335133	97.55982018392321	104.71306674805575	142.1996216394026	Hivep3	protein_coding	HIVEP zinc finger 3 [Source:RGD Symbol;Acc:1311252]
ENSRNOG00000050983	85.28481909063358	1.2475624177276359	0.2781083257912898	4.485886620538956	7.261134851568801e-6	4.804606226950153e-5	112.14027598451834	143.78954169541615	104.1379287574528	35.20199697358054	53.91167792969207	62.527493203141574	Hpcal4	protein_coding	hippocalcin-like 4 [Source:RGD Symbol;Acc:708491]
ENSRNOG00000004201	22.81824960074725	1.2472443279448682	0.47036619517797545	2.651645336614678	0.008010063135197577	0.023466022740826792	20.292049940055698	38.862038296058415	37.066042439093366	17.098112815739118	14.51468251953248	9.076571594004422	Rims2	protein_coding	regulating synaptic membrane exocytosis 2 [Source:RGD Symbol;Acc:620001]
ENSRNOG00000015382	396.02512477683644	1.2455573410448866	0.16170655518203772	7.702577917405555	1.333482559847794e-14	3.8254983656206865e-13	529.7293036982961	641.2236318849639	500.3915729277604	247.41975015716608	241.56578764650484	215.82070234632735	Arid5a	protein_coding	AT-rich interaction domain 5A [Source:RGD Symbol;Acc:1311041]
ENSRNOG00000020354	191.8881473104419	1.2431307241657719	0.20491268366348625	6.066636295717441	1.3061688603493216e-9	1.741421994691431e-8	295.8367280734436	301.1807967944527	212.68848161479764	105.60599092074162	111.97040800782199	124.04647845139377	Mrpl23	protein_coding	mitochondrial ribosomal protein L23 [Source:RGD Symbol;Acc:68343]
ENSRNOG00000002141	2847.376788759961	1.2404845124409443	0.14099469850334337	8.798093301440899	1.3916031826307209e-18	6.450668485807582e-17	3495.5726028317	4511.882646172382	3996.072384862256	1787.255674915789	1801.8941584962465	1491.5832652813933	Cd200	protein_coding	Cd200 molecule [Source:RGD Symbol;Acc:3104]
ENSRNOG00000043102	258.32154770171	1.2399769110547216	0.21647742451532162	5.727973315605294	1.0163754867687062e-8	1.1690723313664117e-7	349.23685949464283	446.9134404046718	292.99824023283327	152.87724399954976	122.33803837891662	185.56546369964596	Bahcc1	protein_coding	BAH domain and coiled-coil containing 1 [Source:RGD Symbol;Acc:1306500]
ENSRNOG00000039390	121.14387273921986	1.2395825835408512	0.28308111332087077	4.37889539503044	1.1928236604078772e-5	7.50455477472589e-5	197.58048625843708	153.50505126943074	159.73699241609285	57.32896649983116	50.80138881836368	107.91035117316368	Slc37a2	protein_coding	solute carrier family 37 member 2 [Source:RGD Symbol;Acc:1564160]
ENSRNOG00000001692	498.49836313518256	1.2395577643091589	0.18535986262014184	6.687304073209128	2.273192422329944e-11	3.970384957769713e-10	768.9618924652685	740.3218295399129	592.1741542055155	240.37935076244997	284.0730721679928	365.07987966995563	Chaf1b	protein_coding	chromatin assembly factor 1 subunit B [Source:RGD Symbol;Acc:1307634]
ENSRNOG00000054603	758.7930881428166	1.237552330762408	0.165436398735351	7.480532338848378	7.402214977716545e-14	1.902212706962445e-12	1007.1264786038171	1304.7929357901612	885.1723944383488	458.6317319986493	461.359551513711	435.67543651221223	Pacsin1	protein_coding	protein kinase C and casein kinase substrate in neurons 1 [Source:RGD Symbol;Acc:3247]
ENSRNOG00000011740	940.7623123320394	1.2373228882930258	0.16041546321885286	7.713239506125175	1.2266357982852095e-14	3.534187568674734e-13	1566.7598558979848	1167.8042507965554	1229.35707422993	527.0241832616058	514.2344664062936	639.3940433998671	Poglut2	protein_coding	protein O-glucosyltransferase 2 [Source:RGD Symbol;Acc:1304684]
ENSRNOG00000031315	413.46308743444285	1.2359677200022592	0.17797249332230525	6.944712055946432	3.792330302538873e-12	7.607915460706523e-11	667.50164276499	611.1055522055186	463.3255304886671	235.35049405193845	231.1981572754102	272.29714782013264	Rpl36a	protein_coding	ribosomal protein L36a-like [Source:RGD Symbol;Acc:621156]
ENSRNOG00000027940	107.46729940930398	1.2357278612033176	0.2710799540225041	4.558536486621699	5.151131647129838e-6	3.508048502040545e-5	129.22831803930208	206.94035392651108	116.49327623715058	59.34050918403577	62.20578222656777	70.59555684225661	Plppr3	protein_coding	phospholipid phosphatase related 3 [Source:RGD Symbol;Acc:727823]
ENSRNOG00000049442	748.0314292283	1.2352203367314916	0.19467625019044493	6.344997582001497	2.2242893995415955e-10	3.372514372994797e-9	1353.159330213188	1009.4414447401174	788.0946642407232	421.41819234086415	419.88903002933245	496.18591380557507	AABR07026317.1	protein_coding	ribosomal protein S28, pseudogene 1 [Source:RGD Symbol;Acc:2302583]
ENSRNOG00000030291	120.96977672612465	1.2348891007891716	0.26046991255701846	4.7410047811907905	2.126609137639232e-6	1.5654640696459807e-5	207.19250991425292	171.96451946005848	130.6136733568052	75.43285065767259	52.8749148925826	87.74019207537607	AC095947.1	protein_coding	
ENSRNOG00000055010	74.47150765952786	1.2344609338685286	0.25871343413794856	4.77153781357292	1.8282464789239306e-6	1.3641284692742942e-5	115.34428386979029	93.2688919105402	105.0204535774312	49.28279576301276	44.5808105957069	39.331810240685826	Axin2	protein_coding	axin 2 [Source:RGD Symbol;Acc:69259]
ENSRNOG00000032178	615.6209152183811	1.2340491909226237	0.2415629054287137	5.108603859241117	3.2454799166805763e-7	2.806919387014233e-6	1163.0548623537188	571.2719629520587	857.8141250190179	301.73140263069035	336.94798706057543	462.9051512942255	Cenpa	protein_coding	centromere protein A [Source:RGD Symbol;Acc:1563607]
ENSRNOG00000008165	726.6987819589406	1.2331711013823332	0.25531040832686563	4.830085500484352	1.3647443498251618e-6	1.0482070027490899e-5	1359.567345983732	653.8537943311828	1045.79191167442	349.00265570949847	368.0508781738593	583.9261058809511	Tpx2	protein_coding	TPX2, microtubule nucleation factor [Source:RGD Symbol;Acc:1311894]
ENSRNOG00000009409	99.89130855169641	1.2328171061547848	0.3029978164327209	4.068732641934815	4.726954924072672e-5	2.571632784404359e-4	123.88830489718217	204.0257010543067	92.66510609773341	62.357823210342666	52.8749148925826	63.53600115803095	Fbxo2	protein_coding	F-box protein 2 [Source:RGD Symbol;Acc:621751]
ENSRNOG00000019322	197.4488124150872	1.2328045429247465	0.22476216492632728	5.484929117535579	4.136352386697241e-8	4.244127068907929e-7	267.000657105996	350.7298956219272	213.57100643477605	134.77335984170836	102.63954067383682	115.97841481227871	Notch1	protein_coding	notch receptor 1 [Source:RGD Symbol;Acc:3187]
ENSRNOG00000063674	37.46137652256506	1.2321931935492592	0.36449015188529543	3.3805939259972893	7.232934953602534e-4	0.0028833616328573855	49.12812090750327	68.00856701810223	40.59614171900702	23.132740868352926	19.698497705079795	24.204190917345123	RGD1566137	protein_coding	similar to ribosomal protein L10a [Source:RGD Symbol;Acc:1566137]
ENSRNOG00000004921	214.36102084065936	1.230509935769631	0.2731162429671758	4.505443991178213	6.6234307994313435e-6	4.427418654613989e-5	402.63699091584203	191.3955386080877	308.0011621724663	101.5829055523324	117.1542231933693	165.39530460185836	Nusap1	protein_coding	nucleolar and spindle associated protein 1 [Source:RGD Symbol;Acc:1305764]
ENSRNOG00000058218	50.522457091613035	1.2302970164436045	0.3151274609961758	3.904125056427674	9.456687548005515e-5	4.764747986054956e-4	85.44021027391874	69.95166893290515	57.36411329859688	31.178911605171333	25.91907592773657	33.28076251134954	AC131806.3	protein_coding	
ENSRNOG00000059840	113.20844696143777	1.2284959791850218	0.2695921758478813	4.556868074235977	5.192201279109775e-6	3.530364834540987e-5	184.76445471734925	168.07831563045264	123.5534747969779	64.36936589454727	48.72786274414475	89.75720798515484	Unc5a	protein_coding	unc-5 netrin receptor A [Source:RGD Symbol;Acc:621755]
ENSRNOG00000026124	285.34668313786415	1.228121760001788	0.1945201844506093	6.31359549380656	2.7262596756052475e-10	4.075494692565595e-9	483.8051906760648	325.46957072948925	390.9584952504372	177.015756210005	148.2571143066532	186.57397165453534	Id3	protein_coding	inhibitor of DNA binding 3, HLH protein [Source:RGD Symbol;Acc:2860]
ENSRNOG00000003726	20.94481675754712	1.227901862877687	0.46950678281503405	2.615301648073163	0.008914868425303007	0.025700684909550034	26.700065710599603	23.31722297763505	37.94856725907178	13.075027447329914	15.551445556641943	9.076571594004422		protein_coding	
ENSRNOG00000063418	3434.014492207608	1.2259368827853239	0.15273232398276987	8.02670221218938	1.0012773284341005e-15	3.366349784846031e-14	5395.549278797968	5274.550147732529	3763.9683572079334	2047.750452520285	2016.5041071779053	2105.764609809026		protein_coding	
ENSRNOG00000017850	157.36585396887006	1.2250954564535221	0.21286512466909646	5.755266196648982	8.650537165453586e-9	1.0058984159856214e-7	255.2526281933322	226.3713730745403	180.03506327559634	105.60599092074162	90.19838422852327	86.73168412048669	Dctpp1	protein_coding	dCTP pyrophosphatase 1 [Source:RGD Symbol;Acc:620933]
ENSRNOG00000006846	259.6785638920214	1.2247025501405133	0.197020920381586	6.216104095791122	5.096500053655389e-10	7.322775246012287e-9	421.8610382274737	364.33160902554766	305.35358771253107	133.76758849960603	146.18358823243426	186.57397165453534	En2	protein_coding	engrailed homeobox 2 [Source:RGD Symbol;Acc:1561842]
ENSRNOG00000002882	1317.6256995196761	1.2245152629822842	0.11947313088182232	10.24929416299906	1.1921086823872233e-24	1.0191031610437912e-22	1849.7805524303405	1980.9924021415777	1705.9204770182732	780.4785614713857	783.7928560547539	804.7893480017253	Zcchc2	protein_coding	zinc finger CCHC-type containing 2 [Source:RGD Symbol;Acc:1310626]
ENSRNOG00000062272	1272.7519389441986	1.2231632609802776	0.16805688970012345	7.2782690621185475	3.3813044348942074e-13	7.890638003624178e-12	2069.7890938856813	1852.747675764585	1424.3950594451594	675.8783418927463	743.3590976074848	870.342365069535		protein_coding	ribosomal protein S12-like [Source:RGD Symbol;Acc:2319147]
ENSRNOG00000012698	2354.363556781355	1.221031615515742	0.1612051710580884	7.574394837965572	3.60805521867084e-14	9.712062560131064e-13	4048.797964355324	2920.4821779487897	2916.7445300286568	1256.2084062857741	1434.8800433594965	1549.0682187100879	Chsy1	protein_coding	chondroitin sulfate synthase 1 [Source:RGD Symbol;Acc:1311904]
ENSRNOG00000012950	254.5141272900634	1.220374283818775	0.21317623895770196	5.724720024077915	1.0360445612868208e-8	1.190891221392662e-7	317.1967806419233	466.344459552701	285.05551685302754	163.9407287626751	150.33064038087213	144.21663754918137	Efr3b	protein_coding	EFR3 homolog B [Source:RGD Symbol;Acc:1310845]
ENSRNOG00000070028	27.647318063482896	1.2198941128614225	0.4122885359416337	2.958835879526174	0.003088035144392814	0.010335167003031782	38.44809462326343	48.57754787007302	29.123319059287645	18.10388415784142	13.477919482423017	18.153143188008844		protein_coding	60S ribosomal protein L27-like [Source:RGD Symbol;Acc:6489473]
ENSRNOG00000016032	622.1231047222863	1.219650033815856	0.13309324651428908	9.1638761977672	5.006589648917603e-20	2.6868171327251185e-18	887.5101842203309	882.1682693205261	841.9286782594064	409.34893623563653	361.8302999512025	349.95226034661493	Cnnm3	protein_coding	cyclin and CBS domain divalent metal cation transport mediator 3 [Source:RGD Symbol;Acc:1307926]
ENSRNOG00000015911	670.7847892901	1.2183458525586568	0.19573209448407333	6.224558398407131	4.829142500466216e-10	6.985830970912523e-9	947.3183314120739	1190.149922816789	677.7790617434216	400.2969941567158	382.5655606933918	426.5988649182078	Lrp5	protein_coding	LDL receptor related protein 5 [Source:RGD Symbol;Acc:1309329]
ENSRNOG00000015896	663.10651757182	1.2178483669142814	0.1906469412214976	6.387977478743599	1.6809408707342264e-10	2.60676081065913e-9	840.5180685696755	1208.6093910074167	733.3781254020616	369.1180825515445	408.48463662112835	418.53080127909277	Rbpms2	protein_coding	RNA binding protein, mRNA processing factor 2 [Source:RGD Symbol;Acc:1561222]
ENSRNOG00000023473	42.79992066607751	1.2169772562123757	0.32202642854423763	3.779122296619814	1.573821190090253e-4	7.524970794214555e-4	61.94415244859108	61.20771031629201	56.48158847861846	27.15582623676213	21.77202377929872	28.238222736902646	Rnf122	protein_coding	ring finger protein 122 [Source:RGD Symbol;Acc:1561238]
ENSRNOG00000039249	4551.902996229613	1.2165178672836858	0.1560181772068098	7.79728291320268	6.325432274313047e-15	1.9215759616180993e-13	6686.764456562565	7444.02343560999	4964.202112378576	2663.2825138868934	2860.429219385008	2692.716239554645	Rpl31l4	protein_coding	ribosomal protein L31-like 4 [Source:RGD Symbol;Acc:2319106]
ENSRNOG00000006731	178.34961667613845	1.216144794814693	0.2849089926576527	4.268537765236549	1.9675851931082978e-5	1.175713358101804e-4	334.284822696707	155.44815318423366	258.5797722536752	94.5425061576163	86.05133208008542	141.19111368451323	Spc25	protein_coding	SPC25 component of NDC80 kinetochore complex [Source:RGD Symbol;Acc:1307811]
ENSRNOG00000003825	1350.2178629300793	1.2140584243632306	0.1594664960535267	7.613250773101068	2.67286466490742e-14	7.3696553775372825e-13	2252.4175433461824	1509.7901878018695	1899.1934125935459	792.5478175766133	794.1604864258485	853.1977298364156	Wdr75	protein_coding	WD repeat domain 75 [Source:RGD Symbol;Acc:1564869]
ENSRNOG00000057443	210.83573971447532	1.2140404730454115	0.2063080838022812	5.884599627268641	3.990187251151598e-9	4.911799241432054e-8	239.23258876697244	279.8066757316206	364.48275065108476	115.66370434176463	132.70566875001126	133.12305004539817	Nos2	protein_coding	nitric oxide synthase 2 [Source:RGD Symbol;Acc:3185]
ENSRNOG00000070206	1409.8287549955753	1.213867112633274	0.15351521073213964	7.9071455319908655	2.6335768782248053e-15	8.312135408601185e-14	2295.137648483142	1738.1046627912126	1878.012816914064	825.7382718659892	756.8370170899078	965.1421128291369	Irf2bp2	protein_coding	interferon regulatory factor 2 binding protein 2 [Source:RGD Symbol;Acc:1589517]
ENSRNOG00000000479	939.8125353504947	1.213693816789496	0.17481918778990282	6.942566386065754	3.850399061450405e-12	7.697178476309552e-11	1634.0440214886958	1123.1129067560883	1183.4657835910525	564.2377229193909	497.64625781254216	636.3685195351989	Kifc1	protein_coding	kinesin family member C1 [Source:RGD Symbol;Acc:1359118]
ENSRNOG00000058539	796.8017616131924	1.2133378478150594	0.2157601174056856	5.623550183436664	1.8707238486609102e-8	2.0426671446353918e-7	1425.7835089460189	824.8467628338399	1089.9181526733407	388.22773805148825	449.9551581055069	602.0792490689599	Ccnb1	protein_coding	cyclin B1 [Source:RGD Symbol;Acc:2291]
ENSRNOG00000064675	32.5932591009495	1.2130168862048443	0.4128738782863183	2.9379840915090436	0.0033035397479299457	0.010946594895166388	52.33212879277522	44.69134404046718	39.71361689902861	14.080798789432215	13.477919482423017	31.263746601570787		protein_coding	
ENSRNOG00000057824	35.51118830199472	1.2127104142980623	0.3603533858104185	3.3653365336660603	7.645035174586083e-4	0.003030933078304788	57.672141934895144	52.46375169967886	38.831092079050194	21.121198184148323	22.808786816408183	20.170159097787604	AABR07057617.1	protein_coding	
ENSRNOG00000016684	4727.397257904233	1.210724603724774	0.16526311889527945	7.326042324615459	2.3704895514298045e-13	5.679826513932935e-12	7923.511500277538	6209.182168752734	5674.634592461199	2447.0416753348986	2755.7161526369523	3354.2974579620786	Wnk2	protein_coding	WNK lysine deficient protein kinase 2 [Source:RGD Symbol;Acc:1307284]
ENSRNOG00000013388	264.278807453734	1.2096037286009536	0.20173383584129082	5.996037915784141	2.0218983221439266e-9	2.6418229075508814e-8	434.6770697685615	319.6402649850805	353.0099279913654	143.82530192062904	136.8527208984491	197.6675591583185	Pgap1	protein_coding	post-GPI attachment to proteins inositol deacylase 1 [Source:RGD Symbol;Acc:1303213]
ENSRNOG00000054217	554.9248726780567	1.2089733044320525	0.1979815284051859	6.106495460312775	1.0184253165666917e-9	1.3838220036287987e-8	640.8015770543905	1024.9862600585407	658.3635157038965	368.1123112094422	329.6906458008092	307.59492624126096	Runx3	protein_coding	RUNX family transcription factor 3 [Source:RGD Symbol;Acc:620082]
ENSRNOG00000000383	29.089721512083074	1.2081237042331	0.4312050047596238	2.8017385950948577	0.0050828040286882556	0.015880378721036658	23.49605782532765	50.52064978487594	47.65634027883433	21.121198184148323	17.62497163086087	14.119111368451323	Mypn	protein_coding	myopalladin [Source:RGD Symbol;Acc:1308510]
ENSRNOG00000024688	261.6771028965486	1.2077277268968998	0.17321455282246517	6.972437980628281	3.114949962009455e-12	6.346290868707168e-11	397.2969777737221	381.8195262587739	316.82641037225045	144.83107326273137	166.91884897462353	162.3697807371902	Erfe	protein_coding	erythroferrone [Source:RGD Symbol;Acc:1584688]
ENSRNOG00000011777	620.6939293222805	1.2068252729171676	0.1798087176212929	6.711717256439938	1.9234713546280372e-11	3.41210580656227e-10	1013.534494374361	832.6191704930516	752.7936714415868	345.98534168319156	320.359778466824	458.871119474668	Spag5	protein_coding	sperm associated antigen 5 [Source:RGD Symbol;Acc:620152]
ENSRNOG00000050207	1126.3122986731346	1.206179442792898	0.17311985222917686	6.967308643471761	3.2306141856808458e-12	6.556735440088202e-11	1685.308147653047	1829.43045278695	1200.2337551706423	641.6821162612681	643.8298460449764	757.3894741219245	Utf1	protein_coding	undifferentiated embryonic cell transcription factor 1 [Source:RGD Symbol;Acc:1589375]
ENSRNOG00000000281	3545.4111754890205	1.205328202537364	0.16928616961251142	7.120063058289446	1.0787769656233902e-12	2.3498276234552003e-11	5847.314390621314	4128.120017998805	4862.711758081058	1949.1848609942595	1898.3131209474266	2586.8229042912603	Prodh1	protein_coding	proline dehydrogenase 1 [Source:RGD Symbol;Acc:1590932]
ENSRNOG00000011423	92.00685109319976	1.2051065311279552	0.2988069093426228	4.033061128938409	5.5054950735978455e-5	2.9499049509306e-4	107.8682654708224	183.62313094887602	93.54763091771183	53.305881131421955	64.2793083007867	49.41688978957963	Pitx1	protein_coding	paired-like homeodomain 1 [Source:RGD Symbol;Acc:69253]
