gene	BeWo.CT	SCR.CT27	SCR.CT29	rTS_SCR	e13.5_WT	e18.5_WT
ENSG00000127241	0	0	0	0	1	1
ENSG00000206432	0	0	0	0	1	0
ENSG00000152270	0	0	0	0	1	0
ENSG00000142920	0	0	0	0	1	0
ENSG00000108379	0	0	0	0	1	0
ENSG00000118407	0	0	0	0	1	1
ENSG00000091622	0	0	0	0	1	0
ENSG00000137270	0	0	0	0	1	0
ENSG00000166596	0	0	0	0	1	0
ENSG00000135905	0	0	0	0	1	0
ENSG00000160062	0	0	0	0	1	1
ENSG00000162069	0	0	0	0	1	0
ENSG00000260027	0	0	0	0	1	1
ENSG00000183454	0	0	0	0	1	1
ENSG00000164627	0	0	0	0	1	0
ENSG00000142494	0	0	0	0	1	0
ENSG00000164125	0	0	0	0	1	0
ENSG00000205002	0	0	0	0	1	0
ENSG00000170439	0	0	0	0	1	0
ENSG00000159166	0	0	0	0	1	0
ENSG00000145147	0	0	0	0	1	1
ENSG00000141576	0	0	0	0	1	0
ENSG00000162076	0	0	0	0	1	0
ENSG00000131634	0	0	0	0	1	1
ENSG00000133943	0	0	0	0	1	1
ENSG00000112195	0	0	0	0	1	0
ENSG00000186910	0	0	0	0	1	0
ENSG00000169744	0	0	0	0	1	1
ENSG00000166292	0	0	0	0	1	0
ENSG00000141527	0	0	0	0	1	1
ENSG00000153982	0	0	0	0	1	0
ENSG00000181744	0	0	0	0	1	0
ENSG00000181804	0	0	0	0	1	0
ENSG00000167703	0	0	0	0	1	1
ENSG00000185909	0	0	0	0	1	1
ENSG00000116117	0	0	0	0	1	1
ENSG00000204851	0	0	0	0	1	0
ENSG00000149212	0	0	0	0	1	0
ENSG00000172548	0	0	0	0	1	1
ENSG00000144837	0	0	0	0	1	1
ENSG00000254585	0	0	0	0	1	0
ENSG00000185561	0	0	0	0	1	0
ENSG00000115468	0	0	0	0	1	0
ENSG00000131746	0	0	0	0	1	0
ENSG00000172578	0	0	0	0	1	0
ENSG00000104447	0	0	0	0	1	1
ENSG00000214357	0	0	0	0	1	0
ENSG00000214814	0	0	0	0	1	0
ENSG00000141505	0	0	0	0	1	1
ENSG00000168792	0	0	0	0	1	1
ENSG00000249581	0	0	0	0	1	0
ENSG00000253958	0	0	0	0	1	1
ENSG00000163453	0	0	0	0	1	0
ENSG00000128739	0	0	0	0	1	1
ENSG00000154553	0	0	0	0	1	1
ENSG00000196188	0	0	0	0	1	1
ENSG00000094755	0	0	0	0	1	0
ENSG00000258986	0	0	0	0	1	0
ENSG00000114115	0	0	0	0	1	0
ENSG00000175556	0	0	0	0	1	0
ENSG00000204897	0	0	0	0	1	0
ENSG00000143772	0	0	0	0	1	0
ENSG00000180190	0	0	0	0	1	0
ENSG00000165449	0	0	0	0	1	0
ENSG00000152104	0	0	0	0	1	0
ENSG00000173714	0	0	0	0	1	1
ENSG00000125409	0	0	0	0	1	0
ENSG00000109099	0	0	0	0	1	0
ENSG00000175832	0	0	0	0	1	0
ENSG00000138829	0	0	0	0	1	0
ENSG00000125648	0	0	0	0	1	0
ENSG00000125089	0	0	0	0	1	0
ENSG00000196932	0	0	0	0	1	0
ENSG00000139679	0	0	0	0	1	0
ENSG00000141579	0	0	0	0	1	0
ENSG00000135111	0	0	0	0	1	0
ENSG00000128052	0	0	0	0	1	0
ENSG00000166183	0	0	0	0	1	0
ENSG00000007908	0	0	0	0	1	0
ENSG00000142188	0	0	0	0	1	1
ENSG00000154556	0	0	0	0	1	1
ENSG00000142182	0	0	0	0	1	0
ENSG00000116741	0	0	0	0	1	0
ENSG00000105088	0	0	0	0	1	0
ENSG00000122863	0	0	0	0	1	0
ENSG00000204131	0	0	0	0	1	1
ENSG00000145794	0	0	0	0	1	0
ENSG00000158715	0	0	0	0	1	0
ENSG00000105371	0	0	0	0	1	0
ENSG00000064692	0	0	0	0	1	0
ENSG00000135090	0	0	0	0	1	0
ENSG00000147119	0	0	0	0	1	0
ENSG00000164850	0	0	0	0	1	0
ENSG00000198354	0	0	0	0	1	0
ENSG00000137266	0	0	0	0	1	0
ENSG00000163508	0	0	0	0	1	0
ENSG00000073756	0	0	0	0	1	0
ENSG00000153029	0	0	0	0	1	0
ENSG00000167895	0	0	0	0	1	0
ENSG00000227729	0	0	0	0	1	1
ENSG00000104219	0	0	0	0	1	0
ENSG00000174059	0	0	0	0	1	1
ENSG00000134508	0	0	0	0	1	0
ENSG00000118322	0	0	0	0	1	0
ENSG00000179364	0	0	0	0	1	0
ENSG00000189221	0	0	0	0	1	0
ENSG00000080493	0	0	0	0	1	0
ENSG00000099812	0	0	0	0	1	0
ENSG00000198108	0	0	0	0	1	0
ENSG00000178538	0	0	0	0	1	1
ENSG00000129910	0	0	0	0	1	0
ENSG00000143494	0	0	0	0	1	0
ENSG00000197375	0	0	0	0	1	0
ENSG00000073282	0	0	0	0	1	0
ENSG00000064225	0	0	0	0	1	0
ENSG00000151468	0	0	0	0	1	0
ENSG00000159713	0	0	0	0	1	0
ENSG00000184113	0	0	0	0	1	0
ENSG00000169994	0	0	0	0	1	0
ENSG00000197705	0	0	0	0	1	0
ENSG00000073849	0	0	0	0	1	0
ENSG00000089472	0	0	0	0	1	0
ENSG00000173214	0	0	0	0	1	0
ENSG00000169255	0	0	0	0	1	1
ENSG00000120594	0	0	0	0	1	0
ENSG00000006016	0	0	0	0	1	0
ENSG00000159788	0	0	0	0	1	0
ENSG00000189433	0	0	0	0	1	1
ENSG00000185567	0	0	0	0	1	1
ENSG00000147223	0	0	0	0	1	0
ENSG00000008226	0	0	0	0	1	0
ENSG00000118946	0	0	0	0	1	1
ENSG00000077092	0	0	0	0	1	0
ENSG00000147234	0	0	0	0	1	0
ENSG00000146038	0	0	0	0	1	0
ENSG00000182578	0	0	0	0	1	1
ENSG00000117152	0	0	0	0	1	0
ENSG00000172943	0	0	0	0	1	0
ENSG00000134762	0	0	0	0	1	0
ENSG00000100450	0	0	0	0	1	1
ENSG00000159231	0	0	0	0	1	0
ENSG00000086570	0	0	0	0	1	0
ENSG00000137868	0	0	0	0	1	0
ENSG00000103154	0	0	0	0	1	0
ENSG00000039068	0	0	0	0	1	0
ENSG00000165175	0	0	0	0	1	1
ENSG00000047457	0	0	0	0	1	1
ENSG00000160877	0	0	0	0	1	0
ENSG00000101938	0	0	0	0	1	0
ENSG00000168081	0	0	0	0	1	1
ENSG00000163683	0	0	0	0	1	0
ENSG00000114251	0	0	0	0	1	1
ENSG00000155849	0	0	0	0	1	0
ENSG00000213694	0	0	0	0	1	0
ENSG00000187325	0	0	0	0	1	1
ENSG00000114854	0	0	0	0	1	1
ENSG00000213420	0	0	0	0	1	0
ENSG00000168658	0	0	0	0	1	0
ENSG00000132563	0	0	0	0	1	1
ENSG00000145476	0	0	0	0	1	1
ENSG00000185274	0	0	0	0	1	1
ENSG00000165424	0	0	0	0	1	1
ENSG00000066923	0	0	0	0	1	0
ENSG00000165633	0	0	0	0	1	0
ENSG00000164116	0	0	0	0	1	0
ENSG00000198756	0	0	0	0	1	0
ENSG00000129596	0	0	0	0	1	0
ENSG00000130300	0	0	0	0	1	0
ENSG00000104413	0	0	0	0	1	0
ENSG00000106078	0	0	0	0	1	0
ENSG00000134470	0	0	0	0	1	1
ENSG00000184939	0	0	0	0	1	0
ENSG00000135697	0	0	0	0	1	1
ENSG00000010319	0	0	0	0	1	0
ENSG00000172123	0	0	0	0	1	1
ENSG00000205045	0	0	0	0	1	1
ENSG00000120149	0	0	0	0	1	0
ENSG00000291309	0	0	0	0	1	1
ENSG00000173040	0	0	0	0	1	0
ENSG00000184867	0	0	0	0	1	0
ENSG00000079112	0	0	0	0	1	1
ENSG00000249751	0	0	0	0	1	0
ENSG00000204025	0	0	0	0	1	0
ENSG00000157514	0	0	0	0	1	1
ENSG00000152592	0	0	0	0	1	0
ENSG00000165025	0	0	0	0	1	1
ENSG00000169239	0	0	0	0	1	1
ENSG00000100078	0	0	0	0	1	1
ENSG00000169247	0	0	0	0	1	0
ENSG00000099250	0	0	0	0	1	0
ENSG00000160191	0	0	0	0	1	0
ENSG00000173757	0	0	0	0	1	0
ENSG00000075673	0	0	0	0	1	0
ENSG00000079102	0	0	0	0	1	0
ENSG00000102024	0	0	0	0	1	1
ENSG00000165475	0	0	0	0	1	0
ENSG00000121742	0	0	0	0	1	0
ENSG00000290292	0	0	0	0	1	0
ENSG00000166750	0	0	0	0	1	0
ENSG00000180644	0	0	0	0	1	0
ENSG00000165168	0	0	0	0	1	1
ENSG00000271447	0	0	0	0	1	0
ENSG00000186998	0	0	0	0	1	0
ENSG00000103460	0	0	0	0	1	0
ENSG00000105717	0	0	0	0	1	1
ENSG00000156475	0	0	0	0	1	0
ENSG00000185008	0	0	0	0	1	1
ENSG00000187498	0	0	0	0	1	0
ENSG00000242574	0	0	0	0	1	0
ENSG00000274588	0	0	0	0	1	0
ENSG00000152583	0	0	0	0	1	0
ENSG00000162729	0	0	0	0	1	0
ENSG00000102387	0	0	0	0	1	1
ENSG00000072133	0	0	0	0	1	0
ENSG00000163689	0	0	0	0	1	0
ENSG00000182489	0	0	0	0	1	0
ENSG00000164211	0	0	0	0	1	0
ENSG00000197467	0	0	0	0	1	0
ENSG00000156103	0	0	0	0	1	0
ENSG00000183111	0	0	0	0	1	1
ENSG00000137834	0	0	0	0	1	0
ENSG00000166592	0	0	0	0	1	0
ENSG00000173267	0	0	0	0	1	0
ENSG00000260596	0	0	0	0	1	0
ENSG00000141639	0	0	0	0	1	0
ENSG00000154734	0	0	0	0	1	0
ENSG00000134595	0	0	0	0	1	0
ENSG00000169154	0	0	0	0	1	0
ENSG00000165443	0	0	0	0	1	0
ENSG00000116132	0	0	0	0	1	1
ENSG00000131386	0	0	0	0	1	1
ENSG00000168309	0	0	0	0	1	0
ENSG00000100031	0	0	0	0	1	1
ENSG00000100121	0	0	0	0	1	1
ENSG00000149435	0	0	0	0	1	1
ENSG00000274252	0	0	0	0	1	1
ENSG00000235750	0	0	0	0	1	0
ENSG00000138744	0	0	0	0	1	0
ENSG00000183287	0	0	0	0	1	1
ENSG00000185339	0	0	0	0	1	1
ENSG00000129595	0	0	0	0	1	0
ENSG00000077420	0	0	0	0	1	0
ENSG00000123243	0	0	0	0	1	0
ENSG00000078401	0	0	0	0	1	1
ENSG00000007933	0	0	0	0	1	0
ENSG00000196376	0	0	0	0	1	0
ENSG00000138639	0	0	0	0	1	0
ENSG00000099282	0	0	0	0	1	1
ENSG00000163749	0	0	0	0	1	0
ENSG00000112246	0	0	0	0	1	0
ENSG00000118785	0	0	0	0	1	1
ENSG00000167306	0	0	0	0	1	0
ENSG00000048740	0	0	0	0	1	1
ENSG00000156219	0	0	0	0	1	1
ENSG00000115616	0	0	0	0	1	0
ENSG00000109610	0	0	0	0	1	0
ENSG00000173269	0	0	0	0	1	1
ENSG00000165626	0	0	0	0	1	0
ENSG00000134775	0	0	0	0	1	0
ENSG00000147394	0	0	0	0	1	0
ENSG00000130822	0	0	0	0	1	1
ENSG00000130032	0	0	0	0	1	0
ENSG00000099953	0	0	0	0	1	1
ENSG00000164107	0	0	0	0	1	1
ENSG00000151092	0	0	0	0	1	0
ENSG00000171533	0	0	0	0	0	1
ENSG00000253293	0	0	0	0	0	1
ENSG00000166068	0	0	0	0	0	1
ENSG00000160392	0	0	0	0	0	1
ENSG00000184937	0	0	0	0	0	1
ENSG00000148362	0	0	0	0	0	1
ENSG00000006007	0	0	0	0	0	1
ENSG00000129437	0	0	0	0	0	1
ENSG00000177694	0	0	0	0	0	1
ENSG00000137474	0	0	0	0	0	1
ENSG00000165434	0	0	0	0	0	1
ENSG00000154493	0	0	0	0	0	1
ENSG00000116095	0	0	0	0	0	1
ENSG00000205413	0	0	0	0	0	1
ENSG00000054179	0	0	0	0	0	1
ENSG00000140263	0	0	0	0	0	1
ENSG00000122574	0	0	0	0	0	1
ENSG00000180233	0	0	0	0	0	1
ENSG00000169857	0	0	0	0	0	1
ENSG00000170955	0	0	0	0	0	1
ENSG00000186193	0	0	0	0	0	1
ENSG00000163492	0	0	0	0	0	1
ENSG00000151376	0	0	0	0	0	1
ENSG00000177105	0	0	0	0	0	1
ENSG00000105379	0	0	0	0	0	1
ENSG00000170775	0	0	0	0	0	1
ENSG00000068383	0	0	0	0	0	1
ENSG00000174807	0	0	0	0	0	1
ENSG00000137486	0	0	0	0	0	1
ENSG00000118985	0	0	0	0	0	1
ENSG00000129170	0	0	0	0	0	1
ENSG00000163131	0	0	0	0	0	1
ENSG00000176531	0	0	0	0	0	1
ENSG00000197980	0	0	0	0	0	1
ENSG00000119986	0	0	0	0	0	1
ENSG00000153094	0	0	0	0	0	1
ENSG00000014914	0	0	0	0	0	1
ENSG00000173486	0	0	0	0	0	1
ENSG00000198168	0	0	0	0	0	1
ENSG00000143119	0	0	0	0	0	1
ENSG00000138135	0	0	0	0	0	1
ENSG00000184056	0	0	0	0	0	1
ENSG00000137502	0	0	0	0	0	1
ENSG00000168894	0	0	0	0	0	1
ENSG00000001626	0	0	0	0	0	1
ENSG00000138434	0	0	0	0	0	1
ENSG00000149260	0	0	0	0	0	1
ENSG00000244482	0	0	0	0	0	1
ENSG00000186818	0	0	0	0	0	1
ENSG00000104972	0	0	0	0	0	1
ENSG00000187116	0	0	0	0	0	1
ENSG00000239998	0	0	0	0	0	1
ENSG00000104974	0	0	0	0	0	1
ENSG00000131042	0	0	0	0	0	1
ENSG00000105609	0	0	0	0	0	1
ENSG00000239961	0	0	0	0	0	1
ENSG00000204577	0	0	0	0	0	1
ENSG00000197380	0	0	0	0	0	1
ENSG00000197355	0	0	0	0	0	1
ENSG00000271601	0	0	0	0	0	1
ENSG00000254550	0	0	0	0	0	1
ENSG00000179213	0	0	0	0	0	1
ENSG00000111961	0	0	0	0	0	1
ENSG00000174928	0	0	0	0	0	1
ENSG00000233493	0	0	0	0	0	1
ENSG00000215218	0	0	0	0	0	1
ENSG00000151929	0	0	0	0	0	1
ENSG00000026508	0	0	0	0	0	1
ENSG00000167601	0	0	0	0	0	1
ENSG00000106302	0	0	0	0	0	1
ENSG00000172671	0	0	0	0	0	1
ENSG00000171984	0	0	0	0	0	1
ENSG00000055211	0	0	0	0	0	1
ENSG00000174684	0	0	0	0	0	1
ENSG00000172403	0	0	0	0	0	1
ENSG00000203727	0	0	0	0	0	1
ENSG00000076685	0	0	0	0	0	1
ENSG00000173227	0	0	0	0	0	1
ENSG00000142227	0	0	0	0	0	1
ENSG00000130881	0	0	0	0	0	1
ENSG00000023902	0	0	0	0	0	1
ENSG00000152380	0	0	0	0	0	1
ENSG00000101307	0	0	0	0	0	1
ENSG00000198053	0	0	0	0	0	1
ENSG00000089012	0	0	0	0	0	1
ENSG00000145545	0	0	0	0	0	1
ENSG00000166912	0	0	0	0	0	1
ENSG00000173221	0	0	0	0	0	1
ENSG00000170537	0	0	0	0	0	1
ENSG00000157766	0	0	0	0	0	1
ENSG00000058056	0	0	0	0	0	1
ENSG00000122254	0	0	0	0	0	1
ENSG00000142549	0	0	0	0	0	1
ENSG00000107938	0	0	0	0	0	1
ENSG00000005483	0	0	0	0	0	1
ENSG00000138172	0	0	0	0	0	1
ENSG00000120265	0	0	0	0	0	1
ENSG00000167996	0	0	0	0	0	1
ENSG00000188559	0	0	0	0	0	1
ENSG00000160570	0	0	0	0	0	1
ENSG00000176463	0	0	0	0	0	1
ENSG00000122550	0	0	0	0	0	1
ENSG00000162105	0	0	0	0	0	1
ENSG00000125971	0	0	0	0	0	1
ENSG00000147573	0	0	0	0	0	1
ENSG00000116791	0	0	0	0	0	1
ENSG00000176769	0	0	0	0	0	1
ENSG00000161671	0	0	0	0	0	1
ENSG00000183722	0	0	0	0	0	1
ENSG00000137959	0	0	0	0	0	1
ENSG00000214575	0	0	0	0	0	1
ENSG00000135604	0	0	0	0	0	1
ENSG00000178301	0	0	0	0	0	1
ENSG00000176485	0	0	0	0	0	1
ENSG00000164512	0	0	0	0	0	1
ENSG00000242950	0	0	0	0	0	1
ENSG00000103852	0	0	0	0	0	1
ENSG00000168175	0	0	0	0	0	1
ENSG00000185015	0	0	0	0	0	1
ENSG00000240583	0	0	0	0	0	1
ENSG00000167333	0	0	0	0	0	1
ENSG00000162654	0	0	0	0	0	1
ENSG00000213221	0	0	0	0	0	1
ENSG00000115561	0	0	0	0	0	1
ENSG00000105464	0	0	0	0	0	1
ENSG00000182310	0	0	0	0	0	1
ENSG00000149115	0	0	0	0	0	1
ENSG00000105825	0	0	0	0	0	1
ENSG00000170006	0	0	0	0	0	1
ENSG00000176148	0	0	0	0	0	1
ENSG00000004799	0	0	0	0	0	1
ENSG00000164253	0	0	0	0	0	1
ENSG00000006576	0	0	0	0	0	1
ENSG00000123213	0	0	0	0	0	1
ENSG00000105523	0	0	0	0	0	1
ENSG00000101439	0	0	0	0	0	1
ENSG00000169896	0	0	0	0	0	1
ENSG00000088002	0	0	0	0	0	1
ENSG00000175567	0	0	0	0	0	1
ENSG00000197860	0	0	0	0	0	1
ENSG00000138642	0	0	0	0	0	1
ENSG00000101017	0	0	0	0	0	1
ENSG00000125861	0	0	0	0	0	1
ENSG00000101463	0	0	0	0	0	1
ENSG00000138722	0	0	0	0	0	1
ENSG00000137513	0	0	0	0	0	1
ENSG00000185418	0	0	0	0	0	1
ENSG00000088826	0	0	0	0	0	1
ENSG00000213658	0	0	0	0	0	1
ENSG00000112562	0	0	0	0	0	1
ENSG00000128602	0	0	0	0	0	1
ENSG00000172818	0	0	0	0	0	1
ENSG00000005059	0	0	0	0	0	1
ENSG00000197603	0	0	0	0	0	1
ENSG00000089091	0	0	0	0	0	1
ENSG00000171864	0	0	0	0	0	1
ENSG00000038427	0	0	0	0	0	1
ENSG00000179826	0	0	0	0	0	1
ENSG00000183695	0	0	0	0	0	1
ENSG00000179817	0	0	0	0	0	1
ENSG00000170255	0	0	0	0	0	1
ENSG00000175899	0	0	0	0	0	1
ENSG00000197496	0	0	0	0	0	1
ENSG00000184524	0	0	0	0	0	1
ENSG00000127955	0	0	0	0	0	1
ENSG00000010818	0	0	0	0	0	1
ENSG00000149131	0	0	0	0	0	1
ENSG00000124370	0	0	0	0	0	1
ENSG00000106128	0	0	0	0	0	1
ENSG00000107147	0	0	0	0	0	1
ENSG00000244274	0	0	0	0	0	1
ENSG00000149243	0	0	0	0	0	1
ENSG00000065154	0	0	0	0	0	1
ENSG00000135540	0	0	0	0	0	1
ENSG00000189319	0	0	0	0	0	1
ENSG00000003147	0	0	0	0	0	1
ENSG00000105329	0	0	0	0	0	1
ENSG00000186479	0	0	0	0	0	1
ENSG00000183760	0	0	0	0	0	1
ENSG00000198729	0	0	0	0	0	1
ENSG00000196547	0	0	0	0	0	1
ENSG00000138161	0	0	0	0	0	1
ENSG00000187726	0	0	0	0	0	1
ENSG00000256043	0	0	0	0	0	1
ENSG00000183798	0	0	0	0	0	1
ENSG00000186867	0	0	0	0	0	1
ENSG00000138738	0	0	0	0	0	1
ENSG00000133816	0	0	0	0	0	1
ENSG00000176171	0	0	0	0	0	1
ENSG00000101255	0	0	0	0	0	1
ENSG00000125772	0	0	0	0	0	1
ENSG00000027697	0	0	0	0	0	1
ENSG00000140600	0	0	0	0	0	1
ENSG00000182253	0	0	0	0	0	1
ENSG00000166033	0	0	0	0	0	1
ENSG00000162616	0	0	0	0	0	1
ENSG00000164751	0	0	0	0	0	1
ENSG00000142512	0	0	0	0	0	1
ENSG00000161640	0	0	0	0	0	1
ENSG00000158560	0	0	0	0	0	1
ENSG00000148339	0	0	0	0	0	1
ENSG00000170381	0	0	0	0	0	1
ENSG00000132640	0	0	0	0	0	1
ENSG00000137857	0	0	0	0	0	1
ENSG00000064726	0	0	0	0	0	1
ENSG00000188761	0	0	0	0	0	1
ENSG00000140287	0	0	0	0	0	1
ENSG00000117281	0	0	0	0	0	1
ENSG00000177548	0	0	0	0	0	1
ENSG00000104055	0	0	0	0	0	1
ENSG00000099377	0	0	0	0	0	1
ENSG00000143537	0	0	0	0	0	1
ENSG00000125895	0	0	0	0	0	1
ENSG00000163754	0	0	0	0	0	1
ENSG00000198382	0	0	0	0	0	1
ENSG00000171408	0	0	0	0	0	1
ENSG00000116604	0	0	0	0	0	1
ENSG00000186188	0	0	0	0	0	1
ENSG00000214944	0	0	0	0	0	1
ENSG00000163357	0	0	0	0	0	1
ENSG00000107331	0	0	0	0	0	1
ENSG00000107521	0	0	0	0	0	1
ENSG00000163354	0	0	0	0	0	1
ENSG00000140254	0	0	0	0	0	1
ENSG00000196296	0	0	0	0	0	1
ENSG00000138606	0	0	0	0	0	1
ENSG00000120645	0	0	0	0	0	1
ENSG00000166813	0	0	0	0	0	1
ENSG00000172889	0	0	0	0	0	1
ENSG00000152601	0	0	0	0	0	1
ENSG00000169554	0	0	0	0	0	1
ENSG00000156150	0	0	0	0	0	1
ENSG00000116729	0	0	0	0	0	1
ENSG00000184254	0	0	0	0	0	1
ENSG00000143036	0	0	0	0	0	1
ENSG00000146433	0	0	0	0	0	1
ENSG00000165661	0	0	0	0	0	1
ENSG00000119729	0	0	0	0	0	1
ENSG00000153064	0	0	0	0	0	1
ENSG00000104870	0	0	0	0	0	1
ENSG00000173239	0	0	0	0	0	1
ENSG00000197859	0	0	0	0	0	1
ENSG00000168904	0	0	0	0	0	1
ENSG00000111341	0	0	0	0	0	1
ENSG00000175550	0	0	0	0	0	1
ENSG00000146425	0	0	0	0	0	1
ENSG00000171813	0	0	0	0	0	1
ENSG00000149927	0	0	0	0	0	1
ENSG00000075213	0	0	0	0	0	1
ENSG00000166922	0	0	0	0	0	1
ENSG00000173376	0	0	0	0	0	1
ENSG00000107798	0	0	0	0	0	1
ENSG00000105697	0	0	0	0	0	1
ENSG00000172379	0	0	0	0	0	1
ENSG00000091831	0	0	0	0	0	1
ENSG00000079335	0	0	0	0	0	1
ENSG00000156869	0	0	0	0	0	1
ENSG00000234224	0	0	0	0	0	1
ENSG00000148411	0	0	0	0	0	1
ENSG00000160785	0	0	0	0	0	1
ENSG00000149380	0	0	0	0	0	1
ENSG00000196396	0	0	0	0	0	1
ENSG00000166710	0	0	0	0	0	1
ENSG00000197956	0	0	0	0	0	1
ENSG00000158486	0	0	0	0	0	1
ENSG00000119917	0	0	0	0	0	1
ENSG00000154978	0	0	0	0	0	1
ENSG00000204010	0	0	0	0	0	1
ENSG00000123453	0	0	0	0	0	1
ENSG00000138709	0	0	0	0	0	1
ENSG00000155066	0	0	0	0	0	1
ENSG00000138641	0	0	0	0	0	1
ENSG00000137767	0	0	0	0	0	1
ENSG00000166923	0	0	0	0	0	1
ENSG00000171766	0	0	0	0	0	1
ENSG00000105290	0	0	0	0	0	1
ENSG00000198682	0	0	0	0	0	1
ENSG00000164300	0	0	0	0	0	1
ENSG00000153936	0	0	0	0	0	1
ENSG00000144063	0	0	0	0	0	1
ENSG00000164659	0	0	0	0	0	1
ENSG00000134184	0	0	0	0	0	1
ENSG00000140545	0	0	0	0	0	1
ENSG00000198185	0	0	0	0	0	1
ENSG00000069696	0	0	0	0	0	1
ENSG00000107187	0	0	0	0	0	1
ENSG00000135272	0	0	0	0	0	1
ENSG00000155530	0	0	0	0	0	1
ENSG00000085265	0	0	0	0	0	1
ENSG00000213160	0	0	0	0	0	1
ENSG00000138600	0	0	0	0	0	1
ENSG00000166136	0	0	0	0	0	1
ENSG00000182463	0	0	0	0	0	1
ENSG00000133103	0	0	0	0	0	1
ENSG00000197614	0	0	0	0	0	1
ENSG00000082996	0	0	0	0	0	1
ENSG00000142871	0	0	0	0	0	1
ENSG00000167113	0	0	0	0	0	1
ENSG00000167414	0	0	0	0	0	1
ENSG00000165406	0	0	0	0	0	1
ENSG00000064655	0	0	0	0	0	1
ENSG00000140279	0	0	0	0	0	1
ENSG00000172005	0	0	0	0	0	1
ENSG00000085662	0	0	0	0	0	1
ENSG00000140274	0	0	0	0	0	1
ENSG00000123610	0	0	0	0	0	1
ENSG00000157240	0	0	0	0	0	1
ENSG00000131100	0	0	0	0	0	1
ENSG00000127954	0	0	0	0	0	1
ENSG00000169155	0	0	0	0	0	1
ENSG00000101940	0	0	0	0	0	1
ENSG00000175287	0	0	0	0	0	1
ENSG00000159403	0	0	0	0	0	1
ENSG00000157214	0	0	0	0	0	1
ENSG00000148356	0	0	0	0	0	1
ENSG00000170370	0	0	0	0	0	1
ENSG00000198586	0	0	0	0	0	1
ENSG00000138175	0	0	0	0	0	1
ENSG00000089327	0	0	0	0	0	1
ENSG00000168280	0	0	0	0	0	1
ENSG00000166532	0	0	0	0	0	1
ENSG00000115963	0	0	0	0	0	1
ENSG00000184719	0	0	0	0	0	1
ENSG00000167106	0	0	0	0	0	1
ENSG00000095321	0	0	0	0	0	1
ENSG00000177558	0	0	0	0	0	1
ENSG00000119383	0	0	0	0	0	1
ENSG00000104881	0	0	0	0	0	1
ENSG00000124225	0	0	0	0	0	1
ENSG00000167157	0	0	0	0	0	1
ENSG00000149506	0	0	0	0	0	1
ENSG00000179292	0	0	0	0	0	1
ENSG00000087495	0	0	0	0	0	1
ENSG00000011600	0	0	0	0	0	1
ENSG00000153237	0	0	0	0	0	1
ENSG00000105948	0	0	0	0	0	1
ENSG00000106976	0	0	0	0	0	1
ENSG00000145687	0	0	0	0	0	1
ENSG00000145623	0	0	0	0	0	1
ENSG00000187889	0	0	0	0	0	1
ENSG00000155011	0	0	0	0	0	1
ENSG00000197142	0	0	0	0	0	1
ENSG00000205403	0	0	0	0	0	1
ENSG00000160013	0	0	0	0	0	1
ENSG00000175018	0	0	0	0	0	1
ENSG00000173156	0	0	0	0	0	1
ENSG00000147614	0	0	0	0	0	1
ENSG00000101405	0	0	0	0	0	1
ENSG00000112218	0	0	0	0	0	1
ENSG00000011332	0	0	0	0	0	1
ENSG00000149809	0	0	0	0	0	1
ENSG00000163171	0	0	0	0	0	1
ENSG00000157680	0	0	0	0	0	1
ENSG00000197594	0	0	0	0	0	1
ENSG00000204516	0	0	0	0	0	1
ENSG00000204520	0	0	0	0	0	1
ENSG00000158246	0	0	0	0	0	1
ENSG00000253368	0	0	0	0	0	1
ENSG00000204669	0	0	0	0	0	1
ENSG00000171160	0	0	0	0	0	1
ENSG00000121039	0	0	0	0	0	1
ENSG00000168769	0	0	0	0	0	1
ENSG00000101180	0	0	0	0	0	1
ENSG00000049167	0	0	0	0	0	1
ENSG00000113361	0	0	0	0	0	1
ENSG00000187244	0	0	0	0	0	1
ENSG00000125551	0	0	0	0	0	1
ENSG00000122194	0	0	0	0	0	1
ENSG00000183281	0	0	0	0	0	1
ENSG00000149451	0	0	0	0	0	1
ENSG00000119888	0	0	0	0	0	1
ENSG00000142733	0	0	0	0	0	1
ENSG00000185668	0	0	0	0	0	1
ENSG00000186231	0	0	0	0	0	1
ENSG00000118515	0	0	0	0	0	1
ENSG00000149599	0	0	0	0	0	1
ENSG00000140682	0	0	0	0	0	1
ENSG00000243244	0	0	0	0	0	1
ENSG00000146409	0	0	0	0	0	1
ENSG00000081014	0	0	0	0	0	1
ENSG00000188883	0	0	0	0	0	1
ENSG00000085511	0	0	0	0	0	1
ENSG00000148346	0	0	0	0	0	1
ENSG00000111674	0	0	0	0	0	1
ENSG00000105711	0	0	0	0	0	1
ENSG00000163235	0	0	0	0	0	1
ENSG00000128713	0	0	0	0	0	1
ENSG00000102805	0	0	0	0	0	1
ENSG00000234465	0	0	0	0	0	1
ENSG00000088827	0	0	0	0	0	1
ENSG00000006118	0	0	0	0	0	1
ENSG00000101280	0	0	0	0	0	1
ENSG00000174358	0	0	0	0	0	1
ENSG00000114654	0	0	0	0	0	1
ENSG00000151388	0	0	0	0	0	1
ENSG00000152527	0	0	0	0	0	1
ENSG00000258227	0	0	0	0	0	1
ENSG00000159023	0	0	0	0	0	1
ENSG00000133318	0	0	0	0	0	1
