Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	SCR.1	SCR.2	SCR.3	shPLAC1.1	shPLAC1.2	shPLAC1.3	gene_biotype	external_gene_name	description
ENSG00000100154.15	125.01227660725118	0.681126635581882	0.22209284430061463	3.0668553853087697	0.0021632348705192634	0.03527248164793818	136.33489552508908	179.0534252176243	145.60721411271584	69.58548123834362	89.75912583630175	129.7335177134325	protein_coding	TTC28	tetratricopeptide repeat domain 28 [Source:HGNC Symbol;Acc:HGNC:29179]
ENSG00000132256.20	343.50777782227385	0.6677570095344365	0.16074237763151195	4.1542063727912	3.264184766801468e-5	0.0013940579865601346	316.45618085385644	467.9385906460593	480.00171273019424	287.5517680584494	243.89095808045627	265.2074565646275	protein_coding	TRIM5	tripartite motif containing 5 [Source:HGNC Symbol;Acc:HGNC:16276]
ENSG00000154736.6	103.75870503763053	0.6677427086526992	0.22307083124152646	2.993411128368062	0.002758778419474227	0.04156509575283829	152.257219090063	110.75469601090161	119.49833434078057	62.42226993439648	96.105730693414	81.5139801562275	protein_coding	ADAMTS5	ADAM metallopeptidase with thrombospondin type 1 motif 5 [Source:HGNC Symbol;Acc:HGNC:221]
ENSG00000114923.17	438.4727454656002	0.6594090755065644	0.1625158919806727	4.0575051920767535	4.959971492796262e-5	0.001959983041139135	384.1260560049955	637.7624578627751	588.4539825520792	319.27456097592955	337.2767152636793	363.9427001341425	protein_coding	SLC4A3	solute carrier family 4 member 3 [Source:HGNC Symbol;Acc:HGNC:11029]
ENSG00000271425.9	113.16798289633667	0.6585060476713007	0.1991236436231333	3.307020882550777	9.429386238832497e-4	0.01964790937097701	122.40286240573691	149.5188396147172	143.5988387456439	77.77200844285464	91.5724415097624	94.142906659305	protein_coding	NBPF10	NBPF member 10 [Source:HGNC Symbol;Acc:HGNC:31992]
ENSG00000161960.16	174.48141800552224	0.6569110067880785	0.1809475896255811	3.630393796056452	2.8298913040064236e-4	0.00801610026522636	193.05817322530862	233.50781742298423	213.89197659316187	104.37822185751543	150.50520089723324	151.54711803693	protein_coding	EIF4A1	eukaryotic translation initiation factor 4A1 [Source:HGNC Symbol;Acc:HGNC:3282]
ENSG00000179761.12	284.72541232431405	0.6567693301230694	0.1813464988173469	3.621626744415787	2.9275631399106603e-4	0.008147283485104755	428.9075910314846	313.80497203088794	303.2646804278633	165.77717589134804	269.27737750890526	227.320677055395	protein_coding	PIPOX	pipecolic acid and sarcosine oxidase [Source:HGNC Symbol;Acc:HGNC:17804]
ENSG00000129667.13	140.74476024622882	0.6531203018887951	0.191725952066901	3.406530492339894	6.579420060036696e-4	0.01494117970650066	173.15526876909124	156.90248601544397	186.77890913769065	88.00516744849341	130.55872848916619	109.0680016174875	protein_coding	RHBDF2	rhomboid 5 homolog 2 [Source:HGNC Symbol;Acc:HGNC:20788]
ENSG00000076716.9	280.8363212684323	0.6493629463157718	0.1399352968786732	4.640451414333175	3.476489088571982e-6	2.3115529844013947e-4	365.218296771589	335.0329554329774	329.3735601997986	203.63986421221148	239.35766889680468	212.3955820972125	protein_coding	GPC4	glypican 4 [Source:HGNC Symbol;Acc:HGNC:4452]
ENSG00000173442.13	525.5409735229961	0.6481393952144517	0.17951879750541144	3.6104263409792177	3.056941088926372e-4	0.008464906197366194	468.7133999439194	711.5989218700429	743.0988858166187	344.8574584900265	349.9699249779038	535.007250039465	protein_coding	EHBP1L1	EH domain binding protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:30682]
ENSG00000142405.23	171.0557203859615	0.6324585710668911	0.195281854994083	3.2386960431426384	0.0012007746677669814	0.023269462322660667	199.02904456217385	244.5832870240744	180.75378303647483	103.35490595695155	167.73169979510934	130.881601940985	protein_coding	NLRP12	NLR family pyrin domain containing 12 [Source:HGNC Symbol;Acc:HGNC:22938]
ENSG00000189060.6	5799.9018148436535	0.6272845790779129	0.13436899674278618	4.668372870854152	3.0359454247449134e-6	2.0430992725071223e-4	5779.803454085529	7566.391649144763	7775.425233619026	4296.903466467718	3816.12283479792	5564.764250946968	protein_coding	H1-0	H1.0 linker histone [Source:HGNC Symbol;Acc:HGNC:4714]
ENSG00000105472.14	306.5553572695246	0.6214946249149288	0.14263414593686788	4.357263969526708	1.3169839844661845e-5	6.704261149470306e-4	390.09692734186075	344.2625134338859	381.5913197436691	220.0129186212335	278.34395587620844	225.02450860029	protein_coding	CLEC11A	C-type lectin domain containing 11A [Source:HGNC Symbol;Acc:HGNC:10576]
ENSG00000225950.9	1135.4526824260047	0.6167702007304711	0.14374669973734064	4.290673816216001	1.7813179784943345e-5	8.381252047966564e-4	1278.761611311967	1542.259141951805	1301.4272378626188	672.3185466704671	928.4176248118484	1089.5319319473224	protein_coding	NTF4	neurotrophin 4 [Source:HGNC Symbol;Acc:HGNC:8024]
ENSG00000023171.20	967.3887689464466	0.6157642798892776	0.15131714990976097	4.069362132821646	4.7142025539490035e-5	0.0018883632651722475	864.7811986226453	1271.8330925251869	1374.7329387607447	851.3988292691455	648.2603532621794	793.3262012387775	protein_coding	GRAMD1B	GRAM domain containing 1B [Source:HGNC Symbol;Acc:HGNC:29214]
ENSG00000156140.10	272.7031981403842	0.6077343602661365	0.14730882515764862	4.125580117930779	3.698014149919145e-5	0.0015437123729587286	339.3445209785064	319.342706831433	330.37774788333456	194.43002110713658	252.95753644775948	199.766655594135	protein_coding	ADAMTS3	ADAM metallopeptidase with thrombospondin type 1 motif 3 [Source:HGNC Symbol;Acc:HGNC:219]
ENSG00000160293.17	550.0318160629379	0.6033810853816642	0.14024731606593743	4.302264758478401	1.6906112414722107e-5	8.144699773526439e-4	513.4949349704085	725.4432588714056	751.1323872849065	435.9325736402115	437.9157351407449	436.27200646995	protein_coding	VAV2	vav guanine nucleotide exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:12658]
ENSG00000158008.10	418.81371265743803	0.5949662624859711	0.1555148264789271	3.825784820372683	1.3035611962389855e-4	0.004257277506775793	381.1406203365629	592.5376236583237	537.2404106917446	327.4610881804406	308.2636644883091	366.2388685892475	protein_coding	EXTL1	exostosin like glycosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:3515]
ENSG00000196411.10	3838.769790151938	0.5948028102847059	0.11256566576962387	5.2840518129393494	1.2635748829756285e-7	1.7538419375701725e-5	5014.53677774397	4403.42212223343	4439.513748912529	2518.380431287701	3353.7273380654565	3303.0383226685426	protein_coding	EPHB4	EPH receptor B4 [Source:HGNC Symbol;Acc:HGNC:3395]
ENSG00000167618.10	5078.200893251878	0.594043823301208	0.10883937929121652	5.457986136724946	4.815652472519442e-8	7.694967740683409e-6	5265.313373892309	6476.380849237472	6587.471203995971	4045.167754929005	4480.703029121245	3614.16914833527	protein_coding	LAIR2	leukocyte associated immunoglobulin like receptor 2 [Source:HGNC Symbol;Acc:HGNC:6478]
ENSG00000163877.11	330.97654887562544	0.5905434265415394	0.14132526643741747	4.178611804019117	2.9329380678448935e-5	0.0012821789096594369	336.3590853100738	444.86469564378814	411.7169502497482	253.78234333984145	264.74408832525364	274.3921303850475	protein_coding	SNIP1	Smad nuclear interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:30587]
ENSG00000213799.13	523.2865515947195	0.5891885377141711	0.1651440839433222	3.5677241572660994	3.600952917531906e-4	0.009553554189187682	742.3783362169085	561.1571264552349	584.4372318179353	366.3470924018679	546.7146755483834	338.6848471279875	protein_coding	ZNF845	zinc finger protein 845 [Source:HGNC Symbol;Acc:HGNC:25112]
ENSG00000214021.18	451.9002550231204	0.5875575804047164	0.16807295344999476	3.4958484892664607	4.725569386074512e-4	0.011686575158790954	431.89302669991724	667.2970434656822	529.2069092234568	287.5517680584494	436.1024194672843	359.3503632239325	protein_coding	TTLL3	tubulin tyrosine ligase like 3 [Source:HGNC Symbol;Acc:HGNC:24483]
ENSG00000184454.7	276.5521522366758	-0.5854533780868527	0.14458223572673945	-4.049276006447708	5.137632455993534e-5	0.0020016937119772702	206.9902063446608	227.97008262243915	227.95060416266548	358.1605651973569	289.2238499169723	349.01760517596	protein_coding	NCMAP	non-compact myelin associated protein [Source:HGNC Symbol;Acc:HGNC:29332]
ENSG00000105357.20	982.0586981074188	-0.5859710273811264	0.11239373368365195	-5.21355602466615	1.852545459430379e-7	2.4488886644660632e-5	735.4123196572324	788.2042532775832	831.4674019677842	1291.4246665116125	1025.4300133419927	1220.4135338883075	protein_coding	MYH14	myosin heavy chain 14 [Source:HGNC Symbol;Acc:HGNC:23212]
ENSG00000115306.16	402.26991145075954	-0.5869677416242068	0.1276340725391779	-4.598832662367912	4.248648676066701e-6	2.7428485406421303e-4	358.25228021191293	301.80654662970693	305.27305579493526	495.28489587291637	504.1017572220583	448.9009329730275	protein_coding	SPTBN1	spectrin beta, non-erythrocytic 1 [Source:HGNC Symbol;Acc:HGNC:11275]
ENSG00000150471.17	238.29543113805695	-0.5917197425691502	0.1629123280810662	-3.632136066920035	2.8108483452218987e-4	0.007982521745612266	224.90282035525644	173.5156904170792	172.72028156818706	296.76161116352426	317.33024285561225	244.5419404686825	protein_coding	ADGRL3	adhesion G protein-coupled receptor L3 [Source:HGNC Symbol;Acc:HGNC:20974]
ENSG00000132517.15	212.91711550866762	-0.592040917422361	0.16150748145749738	-3.6657182198594533	2.4664538806660254e-4	0.007076874390417454	195.04846367093037	152.28770701498973	162.67840473282735	282.43518855563	256.58416779468075	228.4687612829475	protein_coding	SLC52A1	solute carrier family 52 member 1 [Source:HGNC Symbol;Acc:HGNC:30225]
ENSG00000163898.10	279.2250882053868	-0.5958707895224881	0.13774575636352904	-4.325874025112666	1.5192823560915092e-5	7.430468019172658e-4	227.88825602368905	206.7420992203497	232.97154258034533	349.97403799284587	340.9033466106006	316.87124680449	protein_coding	LIPH	lipase H [Source:HGNC Symbol;Acc:HGNC:18483]
ENSG00000086848.15	130.38855686055018	-0.5994906673034588	0.18684547970357476	-3.2084836532012138	0.0013343689441844106	0.024986227244896617	102.49995794951953	102.448093810084	106.44389445481295	174.98701899642293	160.47843710126676	135.473938851195	protein_coding	ALG9	ALG9 alpha-1,2-mannosyltransferase [Source:HGNC Symbol;Acc:HGNC:15672]
ENSG00000181019.13	764.058745602435	-0.6038026268710237	0.10201487664160358	-5.918770347508136	3.2435749653856935e-9	7.350338044008723e-7	613.0094572514954	594.3835352585054	611.5502992734065	943.4972603198944	871.2981810978382	950.6137404134699	protein_coding	NQO1	NAD(P)H quinone dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:2874]
ENSG00000142798.20	835.3479598503329	-0.6040125073502255	0.11988101095816513	-5.038433547753511	4.693573194003941e-7	4.790773094712306e-5	668.7375897289041	686.6791152675901	634.6466159947338	924.0542582091807	1184.095134769799	913.87504513179	protein_coding	HSPG2	heparan sulfate proteoglycan 2 [Source:HGNC Symbol;Acc:HGNC:5273]
ENSG00000124615.20	167.37642095886162	-0.6044557337888994	0.1644997771514402	-3.6745079188309853	2.3830825366083022e-4	0.006963618022762786	139.3203311935217	122.75312141208262	136.5695249608921	197.49996880882821	204.9046711010525	203.2109082767925	protein_coding	MOCS1	molybdenum cofactor synthesis 1 [Source:HGNC Symbol;Acc:HGNC:7190]
ENSG00000101974.15	138.80459710129253	-0.6044648208973801	0.1825501024288726	-3.3112269610086855	9.288783772594344e-4	0.019497666353664952	106.480538840763	124.59903301226431	99.41458067006116	167.82380769247578	179.5182516726035	154.9913707195875	protein_coding	ATP11C	ATPase phospholipid transporting 11C [Source:HGNC Symbol;Acc:HGNC:13554]
ENSG00000185950.9	975.3946224272486	-0.6048364781031306	0.10526683945852694	-5.745745585355246	9.151682251429368e-9	1.9173637682994663e-6	795.1210330258845	742.0564632730409	784.2705808415935	1296.5412460144319	1077.109510035621	1157.26890137292	protein_coding	IRS2	insulin receptor substrate 2 [Source:HGNC Symbol;Acc:HGNC:6126]
ENSG00000078804.13	1673.9109477772663	-0.6071245608037634	0.11165730717598817	-5.437392107682185	5.40660689391607e-8	8.251246556084363e-6	1530.5333526831168	1210.918009719191	1240.1717891669246	2105.9841233604584	2131.552574152984	1824.3058375809226	protein_coding	TP53INP2	tumor protein p53 inducible nuclear protein 2 [Source:HGNC Symbol;Acc:HGNC:16104]
ENSG00000092010.15	226.42052030653883	-0.6083213164102351	0.1581853095916196	-3.8456245904294954	1.2024574561217253e-4	0.003973835593087988	166.18925220941514	202.12732021989547	169.70771851757914	310.0647178708547	264.74408832525364	245.69002469623499	protein_coding	PSME1	proteasome activator subunit 1 [Source:HGNC Symbol;Acc:HGNC:9568]
ENSG00000123243.15	786.7412120142327	-0.6094182428699018	0.13335673241900312	-4.569834846846177	4.881087112822874e-6	3.072167246817e-4	661.7715731692281	620.2262976610491	587.4497948685432	1159.4169153388725	899.4045740364782	792.178117011225	protein_coding	ITIH5	inter-alpha-trypsin inhibitor heavy chain 5 [Source:HGNC Symbol;Acc:HGNC:21449]
ENSG00000173193.15	442.56086790113716	-0.6126241901237471	0.17881031376801648	-3.4261121588240635	6.122874934129934e-4	0.014076273968649852	233.85912736055425	464.2467674456959	351.4656892375899	567.9403248129516	547.6213333851138	490.2319651649175	protein_coding	PARP14	poly(ADP-ribose) polymerase family member 14 [Source:HGNC Symbol;Acc:HGNC:29232]
ENSG00000138646.9	144.95062628609364	-0.6149967248864098	0.20353835056849448	-3.0215275065789227	0.0025150278849769316	0.03883777279725554	81.60190827049128	134.75154681326364	126.52764812553238	177.03365079755068	152.31851657069387	197.47048713903	protein_coding	HERC5	HECT and RLD domain containing E3 ubiquitin protein ligase 5 [Source:HGNC Symbol;Acc:HGNC:24368]
ENSG00000075275.18	125.16419424541961	-0.6187475448408808	0.18924432057428794	-3.2695699557228783	0.0010771110003246357	0.021511224006483372	99.51452228108693	97.83331480962977	98.41039298652518	142.24091017837887	139.6253068564694	173.3607183604275	protein_coding	CELSR1	cadherin EGF LAG seven-pass G-type receptor 1 [Source:HGNC Symbol;Acc:HGNC:1850]
ENSG00000165312.7	171.71479553657477	-0.6199052684575085	0.17024329647047184	-3.6412903257252722	2.7127500993819243e-4	0.00772368643680433	120.41257196011517	135.6745026133545	149.6239648468597	199.546600609956	193.11811922355832	231.913013965605	protein_coding	OTUD1	OTU deubiquitinase 1 [Source:HGNC Symbol;Acc:HGNC:27346]
ENSG00000231925.14	538.6881967882586	-0.6205748531457183	0.12718137225852155	-4.8794476905334525	1.0638333354174543e-6	8.881808538703317e-5	433.88331714553897	407.0235078400635	433.8090792875396	734.7408166048635	672.740114853898	549.9323449976475	protein_coding	TAPBP	TAP binding protein [Source:HGNC Symbol;Acc:HGNC:11566]
ENSG00000137642.13	1026.002803669957	-0.6244181037199946	0.14531856306753071	-4.296891536353979	1.7320989323065284e-5	8.290183855315384e-4	1022.0141438267627	690.3709384679535	710.9648799434676	1278.121559804282	1397.1597264014242	1057.3855735758525	protein_coding	SORL1	sortilin related receptor 1 [Source:HGNC Symbol;Acc:HGNC:11185]
ENSG00000171791.14	500.8697054296284	-0.6271161107366486	0.13385463084218283	-4.685053530019672	2.798867732965601e-6	1.9184337843734589e-4	386.11634645061724	389.4873476383374	405.69182414853236	728.6009212014802	560.3145430993383	535.007250039465	protein_coding	BCL2	BCL2 apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:990]
ENSG00000115468.13	1877.905069880893	-0.6286185296772955	0.1137374452394413	-5.5269267597308955	3.258889250026552e-8	5.4010009301932584e-6	1327.5237272296995	1527.4918491503515	1570.549537050259	2647.3182347587494	2157.8456514181635	2036.701419678135	protein_coding	EFHD1	EF-hand domain family member D1 [Source:HGNC Symbol;Acc:HGNC:29556]
ENSG00000105755.8	263.43265186812664	-0.6294684474145118	0.1454756976380261	-4.326966343070997	1.511770510445156e-5	7.430468019172658e-4	214.95136812714776	202.12732021989547	203.85009975780216	359.18388109792073	314.6102693454213	285.8729726605725	protein_coding	ETHE1	ETHE1 persulfide dioxygenase [Source:HGNC Symbol;Acc:HGNC:23287]
ENSG00000235863.4	132.54983416010052	-0.6295828261080983	0.19383795143475022	-3.2479853478023815	0.001162252555522378	0.022721218972747335	124.39315285135865	95.98740320944808	92.38526688530935	162.7072281896564	178.61159383587318	141.2143599889575	protein_coding	B3GALT4	beta-1,3-galactosyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:919]
ENSG00000109846.9	3530.820895471733	-0.63337971711064	0.12883001141130507	-4.916398827975729	8.815072098265269e-7	7.707288234577759e-5	3173.5181155438618	2493.826571845468	2638.0010446489964	4921.126165811684	4553.235656059671	3405.217818920715	protein_coding	CRYAB	crystallin alpha B [Source:HGNC Symbol;Acc:HGNC:2389]
ENSG00000113552.16	99.15414609638101	-0.6362916612941247	0.20674957050693188	-3.0775960488526928	0.0020867757726765277	0.03448148538660739	72.64560126519345	75.68237560744944	84.35176541702158	120.75127626653746	110.61225608109913	130.881601940985	protein_coding	GNPDA1	glucosamine-6-phosphate deaminase 1 [Source:HGNC Symbol;Acc:HGNC:4417]
ENSG00000187244.12	657.4758039178386	-0.6364724976864264	0.11429390096556281	-5.568735447031404	2.565947284635842e-8	4.59552881428974e-6	475.67941650359546	527.0077618518735	542.2613491094245	843.2123020646345	836.8451833020861	719.8488106754176	protein_coding	BCAM	basal cell adhesion molecule (Lutheran blood group) [Source:HGNC Symbol;Acc:HGNC:6722]
ENSG00000102312.24	2883.382116940903	-0.6365702971575757	0.1166586980364419	-5.456689538560799	4.8509342745662695e-8	7.694967740683409e-6	2393.3242608601404	2169.8690860135807	2210.2170914626727	4035.95791182393	3640.2312144722378	2850.6931370128573	protein_coding	PORCN	porcupine O-acyltransferase [Source:HGNC Symbol;Acc:HGNC:17652]
ENSG00000169567.13	188.77502009707106	-0.6412422700791707	0.15625449122592103	-4.103832568575764	4.063616021079137e-5	0.0016774123530878342	139.3203311935217	149.5188396147172	153.6407155810036	226.15281402461676	232.1044062029621	231.913013965605	protein_coding	HINT1	histidine triad nucleotide binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4912]
ENSG00000108242.13	295.9467257025531	-0.6432006918161668	0.1938977858091797	-3.3172152489103652	9.091954106454941e-4	0.019229915885347747	281.626098055476	217.81756882143983	194.8124106059784	325.4144563793128	485.0619426507216	270.94787770239	protein_coding	CYP2C18	cytochrome P450 family 2 subfamily C member 18 [Source:HGNC Symbol;Acc:HGNC:2620]
ENSG00000157404.17	195.9886977028483	-0.6438741756255896	0.16681404988893056	-3.8598318070588116	1.1346509463688973e-4	0.003772204822898274	174.1504139919021	148.59588381462635	136.5695249608921	264.01550234548023	244.7976159171866	207.8032451870025	protein_coding	KIT	KIT proto-oncogene, receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6342]
ENSG00000006740.18	368.30267036232067	-0.6453342760681593	0.15174251673852107	-4.252824389226279	2.1109111249880802e-5	9.725957316127652e-4	299.53871206607164	283.34743062789	279.164176023	559.75379760844055	407.99602652864434	380.0158793198775	protein_coding	ARHGAP44	Rho GTPase activating protein 44 [Source:HGNC Symbol;Acc:HGNC:29096]
ENSG00000142156.16	614.1176266634727	-0.6457162488584519	0.14305410177865785	-4.513790522815935	6.367911610480766e-6	3.721541606462022e-4	398.0580891243477	496.55022044887556	541.2571614258885	825.8159317550486	610.1807241195058	812.84363310717	protein_coding	COL6A1	collagen type VI alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2211]
ENSG00000090530.10	2343.687899434612	-0.6462733973874834	0.09112173684308156	-7.092417460176538	1.3178924641393972e-12	7.702041011475719e-10	1977.353557725197	1739.7716831712462	1765.3619476562374	2999.338904552723	2808.8259781905335	2771.475325311735	protein_coding	P3H2	prolyl 3-hydroxylase 2 [Source:HGNC Symbol;Acc:HGNC:19317]
ENSG00000213462.5	1337.4044075398979	-0.6474232691615444	0.14462295611955392	-4.476628652413562	7.583097952927137e-6	4.318088188169381e-4	1080.7277119726039	1034.6334519018392	1012.221185004259	2064.0281714373396	1619.2908964003527	1213.5250285229924	protein_coding	ERV3-1	endogenous retrovirus group 3 member 1, envelope [Source:HGNC Symbol;Acc:HGNC:3454]
ENSG00000106733.21	142.84720887069403	-0.6477188468624568	0.190267911492409	-3.4042463691430096	6.634688297192167e-4	0.015035016092249352	123.39800762854779	110.75469601090161	100.41876835359713	170.8937553941674	205.8113289377828	145.8066968991675	protein_coding	NMRK1	nicotinamide riboside kinase 1 [Source:HGNC Symbol;Acc:HGNC:26057]
ENSG00000164823.11	163.75536775095125	-0.6493376626818778	0.1836503182342255	-3.535728491652925	4.066524041146716e-4	0.01047672458303785	157.23294520411733	104.2940054102657	121.50670970785252	186.24349390262557	215.78456514181633	197.47048713903	protein_coding	OSGIN2	oxidative stress induced growth inhibitor family member 2 [Source:HGNC Symbol;Acc:HGNC:1355]
ENSG00000165124.19	4584.521363802636	-0.6493758269091178	0.13263431921241242	-4.895986429192202	9.781381655861564e-7	8.386378609882562e-5	3946.745953667907	3503.5402171448545	3260.5974084412987	6273.949786357129	6303.08528094919	4219.209536255437	protein_coding	SVEP1	sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:15985]
ENSG00000136193.17	148.6681368047431	-0.6513628602930495	0.18824280733663473	-3.4602270838864873	5.397200268948038e-4	0.012888282104601939	131.35916941103474	110.75469601090161	104.43551908774101	201.59323241108373	148.6918852237726	195.174318683925	protein_coding	SCRN1	secernin 1 [Source:HGNC Symbol;Acc:HGNC:22192]
ENSG00000060140.9	326.4060406918473	-0.6522252803095988	0.14029331836491973	-4.649011712825002	3.3352927445864454e-6	2.2310295563787884e-4	282.62124327828684	232.58486162289338	247.0301701498489	437.9792054413393	403.4627373449927	354.7580263137225	protein_coding	STYK1	serine/threonine/tyrosine kinase 1 [Source:HGNC Symbol;Acc:HGNC:18889]
ENSG00000226887.8	776.5059099343102	-0.6530629117585578	0.10793631492108254	-6.050446619713149	1.444448201921045e-9	4.1126032908028937e-7	651.8201209411193	583.3080656574152	576.4037303496475	1018.1993210610574	938.3908610158819	890.91336058074	protein_coding	ERVMER34-1	endogenous retrovirus group MER34 member 1, envelope [Source:HGNC Symbol;Acc:HGNC:42970]
ENSG00000148834.13	226.1830292714816	-0.6538954197584185	0.15517136889624703	-4.214021081399595	2.5086385490408434e-5	0.001123222679376997	168.1795426550369	161.5172650158982	197.82497365658634	305.97145426859913	258.3974834681414	265.2074565646275	protein_coding	GSTO1	glutathione S-transferase omega 1 [Source:HGNC Symbol;Acc:HGNC:13312]
ENSG00000142623.11	142.86636930099442	-0.658294830364323	0.1963362579764566	-3.3528948608323867	7.997107900560629e-4	0.017242696335500043	111.45626495481736	117.21538661153754	103.43133140420504	216.9429709195419	140.5319646931997	167.620297222665	protein_coding	PADI1	peptidyl arginine deiminase 1 [Source:HGNC Symbol;Acc:HGNC:18367]
ENSG00000188811.14	315.5582489513796	-0.6591786041006067	0.14841236592133264	-4.441534234755145	8.931973263127481e-6	4.934359756903859e-4	288.59211461515207	222.43234782189407	223.9338534285216	387.8367263137093	426.12918326325075	344.42526826575	protein_coding	NHLRC3	NHL repeat containing 3 [Source:HGNC Symbol;Acc:HGNC:33751]
ENSG00000244187.8	102.97087571361247	-0.6620555639525795	0.2138206693112773	-3.096312279280951	0.0019594388521473453	0.03306627509763544	88.56792483016736	70.14464080690436	80.3350146828777	142.24091017837887	103.35899338725656	133.17777039609	protein_coding	TMEM141	transmembrane protein 141 [Source:HGNC Symbol;Acc:HGNC:28211]
ENSG00000126709.16	2195.971841022381	-0.6629522809601529	0.14975962398410048	-4.426775811286335	9.565205463314266e-6	5.206472620815764e-4	1175.2665081396365	1952.9744729922318	1972.2246104646474	2621.7353372446523	2943.9179958633513	2509.712121429765	protein_coding	IFI6	interferon alpha inducible protein 6 [Source:HGNC Symbol;Acc:HGNC:4054]
ENSG00000000003.15	215.99270801596623	-0.6646303460023897	0.1634498972829023	-4.066263466975659	4.777292504295644e-5	0.001901328170885263	196.04360889374124	153.21066281508058	152.63652789746763	286.5284521578855	275.6239823660175	231.913013965605	protein_coding	TSPAN6	tetraspanin 6 [Source:HGNC Symbol;Acc:HGNC:11858]
ENSG00000135917.16	293.020847971399	-0.6687554257765099	0.16522344906949948	-4.047581802357879	5.174949893949449e-5	0.0020091833434410728	238.83485347460862	215.0487014211673	225.94222879559354	423.652782833445	387.14289628384694	267.5036250197325	protein_coding	SLC19A3	solute carrier family 19 member 3 [Source:HGNC Symbol;Acc:HGNC:16266]
ENSG00000243279.4	322.1596225556709	-0.6698521942832243	0.1370799466707227	-4.886580499569819	1.0260238716467002e-6	8.696922954782412e-5	231.86883691493253	245.50624282416524	268.1181115041043	411.37299202667845	353.5965563248251	422.49499573932	protein_coding	PRAF2	PRA1 domain family member 2 [Source:HGNC Symbol;Acc:HGNC:28911]
ENSG00000180155.20	199.78732906739532	-0.6705719506582464	0.16783345650055362	-3.9954605275976927	6.456861499718857e-5	0.0024059392648616844	133.34945985665647	169.82386721671583	158.66165399868345	269.1320818482996	209.43796028470408	258.3189511993125	protein_coding	LYNX1	Ly6/neurotoxin 1 [Source:HGNC Symbol;Acc:HGNC:29604]
ENSG00000136153.20	156.72351609497682	-0.67099919022334	0.19646003734481965	-3.415448756357641	6.367700945513823e-4	0.014518881170222892	98.51937705827605	146.74997221444465	117.48995897370864	227.17612992518065	193.11811922355832	157.2875391746925	protein_coding	LMO7	LIM domain 7 [Source:HGNC Symbol;Acc:HGNC:6646]
ENSG00000131981.16	261.2456844163553	-0.6719338342673208	0.16567206201931572	-4.055806549863428	4.9961598258922353e-5	0.001966960832139558	254.75717703958253	168.90091141662498	180.75378303647483	308.0180860697269	303.73037530465746	351.313773631065	protein_coding	LGALS3	galectin 3 [Source:HGNC Symbol;Acc:HGNC:6563]
ENSG00000102699.6	303.2567617119812	-0.673482531698872	0.17167376434636805	-3.9230370130409518	8.743971183288018e-5	0.0031125786484508203	307.4998738485586	196.58958541935039	197.82497365658634	349.97403799284587	419.7825784061385	347.8695209484075	protein_coding	PARP4	poly(ADP-ribose) polymerase family member 4 [Source:HGNC Symbol;Acc:HGNC:271]
ENSG00000164023.15	185.8896969995222	-0.6783214874540244	0.21285246883278558	-3.1868152207663885	0.001438486426654124	0.026099596865306197	193.05817322530862	116.29243081144669	120.50252202431655	223.08286632292513	285.59721857005104	176.804971043085	protein_coding	SGMS2	sphingomyelin synthase 2 [Source:HGNC Symbol;Acc:HGNC:28395]
ENSG00000183067.6	503.0607702782619	-0.6784173738700496	0.13033186112363565	-5.205307190591625	1.9367594807208334e-7	2.5300914439910744e-5	379.1503298909412	383.02665703770145	399.6666980473166	667.2019671676477	677.2734040375495	512.045565488415	protein_coding	IGSF5	immunoglobulin superfamily member 5 [Source:HGNC Symbol;Acc:HGNC:5952]
ENSG00000130829.18	646.3054598629319	-0.6799335558957766	0.12218454860399504	-5.564808019215819	2.6244117776169053e-8	4.625629901374304e-6	436.8687528139716	516.8552480508743	537.2404106917446	840.1423543629428	844.0984459959286	702.62754726213	protein_coding	DUSP9	dual specificity phosphatase 9 [Source:HGNC Symbol;Acc:HGNC:3076]
ENSG00000160932.11	539.7014225081432	-0.681447670001011	0.12272078465524369	-5.552830125030444	2.8108120171852067e-8	4.728978278609778e-6	439.8541884824042	404.25464043979093	400.67088573085255	645.7123332558062	750.7126888127056	597.0037983273	protein_coding	LY6E	lymphocyte antigen 6 family member E [Source:HGNC Symbol;Acc:HGNC:6727]
ENSG00000162704.16	1480.2106633307692	-0.6843468948025084	0.12104260811735361	-5.653768581547898	1.5696752038507182e-8	3.112441689921138e-6	1289.7082087628864	1057.7073469041104	1060.4221938139856	2052.771696531137	1882.221669052146	1538.43286492035	protein_coding	ARPC5	actin related protein 2/3 complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:708]
